date,pair,signal,z_score,innovation,beta,days_held,reason,phase,delta,R,P,symbol_x,symbol_y,beta_initial,beta_window_used
2024-03-13,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-03-14,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-03-15,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-03-18,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-03-19,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-03-20,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-03-21,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-03-22,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-03-25,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-03-26,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-03-27,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-03-28,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-03-29,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-01,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-02,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-03,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-08,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-09,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-10,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-11,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-12,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-15,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-16,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-17,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-18,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-19,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-22,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-23,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-24,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-25,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-26,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-29,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-04-30,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-05-06,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-05-07,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-05-08,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-05-09,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-05-10,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-05-13,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-05-14,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-05-15,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-05-16,AG-NI,warm_up,0.0,0.0,-3.340085,0,ols_warmup,warm_up,0.98,15622352.291280339,47.351012704955274,AG,NI,-3.340085,1y
2024-05-17,AG-NI,warm_up,3.369054680868022,179584.27574543003,4.0,0,kalman_warmup,convergence_period,0.98,1305017942.000056,0.2656618102949892,AG,NI,-3.340085,1y
2024-05-20,AG-NI,warm_up,3.4419155153631213,125206.548,4.0,0,kalman_warmup,convergence_period,0.98,1879884410.8031065,0.26734118122126393,AG,NI,-3.340085,1y
2024-05-21,AG-NI,warm_up,2.8821769436926643,125577.69,4.0,0,kalman_warmup,convergence_period,0.98,2435479283.400427,0.27013896574437357,AG,NI,-3.340085,1y
2024-05-22,AG-NI,warm_up,2.5175546394527037,124731.40400000001,4.0,0,kalman_warmup,convergence_period,0.98,2960377037.8168592,0.2734965076420955,AG,NI,-3.340085,1y
2024-05-23,AG-NI,warm_up,2.2054026845181487,120352.028,4.0,0,kalman_warmup,convergence_period,0.98,3421346382.0526967,0.2774225175363799,AG,NI,-3.340085,1y
2024-05-24,AG-NI,warm_up,2.075149619557945,121701.05,4.0,0,kalman_warmup,convergence_period,0.98,3876938349.6146894,0.2815936502801237,AG,NI,-3.340085,1y
2024-05-27,AG-NI,warm_up,1.9466316056426949,121500.36,4.0,0,kalman_warmup,convergence_period,0.98,4312354314.835286,0.28595525900655044,AG,NI,-3.340085,1y
2024-05-28,AG-NI,warm_up,1.8660991286949764,122828.572,4.0,0,kalman_warmup,convergence_period,0.98,4743334466.224242,0.290440424920161,AG,NI,-3.340085,1y
2024-05-29,AG-NI,warm_up,1.7770402513174344,122666.929,4.0,0,kalman_warmup,convergence_period,0.98,5155488106.386915,0.29502191753770796,AG,NI,-3.340085,1y
2024-05-30,AG-NI,warm_up,1.6527686496355765,118908.808,4.0,0,kalman_warmup,convergence_period,0.98,5514840766.930674,0.2998431120208132,AG,NI,-3.340085,1y
2024-05-31,AG-NI,warm_up,1.602728286708786,119245.985,4.0,0,kalman_warmup,convergence_period,0.98,5863031333.798256,0.3048128359018638,AG,NI,-3.340085,1y
2024-06-03,AG-NI,warm_up,1.5143706863560937,116151.144,4.0,0,kalman_warmup,convergence_period,0.98,6168153610.546675,0.3099893665064921,AG,NI,-3.340085,1y
2024-06-04,AG-NI,warm_up,1.4597442469270265,114837.399,4.0,0,kalman_warmup,convergence_period,0.98,6448932594.488215,0.3152555575997174,AG,NI,-3.340085,1y
2024-06-05,AG-NI,warm_up,1.3855613798237059,111436.05599999998,4.0,0,kalman_warmup,convergence_period,0.98,6687695073.782093,0.3207189244139989,AG,NI,-3.340085,1y
2024-06-06,AG-NI,warm_up,1.3577427572854148,111209.81,4.0,0,kalman_warmup,convergence_period,0.98,6914892144.440253,0.32622990246905204,AG,NI,-3.340085,1y
2024-06-07,AG-NI,warm_up,1.3240779046418352,110284.28199999999,4.0,0,kalman_warmup,convergence_period,0.98,7124801372.912864,0.3318050088692213,AG,NI,-3.340085,1y
2024-06-11,AG-NI,warm_up,1.2931130830864268,109303.23700000001,4.0,0,kalman_warmup,convergence_period,0.98,7317697222.743477,0.3376265473263169,AG,NI,-3.340085,1y
2024-06-12,AG-NI,warm_up,1.2749547425075698,109219.32699999999,4.0,0,kalman_warmup,convergence_period,0.98,7502143789.447055,0.3435385618571833,AG,NI,-3.340085,1y
2024-06-13,AG-NI,warm_up,1.2451577817523933,108000.782,4.0,0,kalman_warmup,convergence_period,0.98,7668624794.373633,0.34956647515020733,AG,NI,-3.340085,1y
2024-06-14,AG-NI,warm_up,1.2177092566009529,106782.25099999999,4.0,0,kalman_warmup,convergence_period,0.98,7817977767.743769,0.3557216192242065,AG,NI,-3.340085,1y
2024-06-17,AG-NI,warm_up,1.1847451066392463,104898.31399999998,4.0,0,kalman_warmup,convergence_period,0.98,7945404908.235722,0.36198572737650564,AG,NI,-3.340085,1y
2024-06-18,AG-NI,warm_up,1.1570688860372818,103282.26400000001,4.0,0,kalman_warmup,convergence_period,0.98,8054277754.184921,0.3683395371542131,AG,NI,-3.340085,1y
2024-06-19,AG-NI,warm_up,1.1557466906898348,103869.977,4.0,0,kalman_warmup,convergence_period,0.98,8163665528.896746,0.3747952782286284,AG,NI,-3.340085,1y
2024-06-20,AG-NI,warm_up,1.147896834105701,103872.549,4.0,0,kalman_warmup,convergence_period,0.98,8268699165.171171,0.38129172146962576,AG,NI,-3.340085,1y
2024-06-21,AG-NI,warm_up,1.1179378558511033,101811.87899999999,4.0,0,kalman_warmup,convergence_period,0.98,8352577546.78475,0.38788850691012206,AG,NI,-3.340085,1y
2024-06-24,AG-NI,warm_up,1.1262366087205224,103079.636,4.0,0,kalman_warmup,convergence_period,0.98,8443490899.22906,0.394652519840036,AG,NI,-3.340085,1y
2024-06-25,AG-NI,warm_up,1.134853300004512,104433.183,4.0,0,kalman_warmup,convergence_period,0.98,8542002851.720357,0.40152562222236043,AG,NI,-3.340085,1y
2024-06-26,AG-NI,warm_up,1.140990308680579,105603.35999999999,4.0,0,kalman_warmup,convergence_period,0.98,8646405523.383127,0.4085595237012948,AG,NI,-3.340085,1y
2024-06-27,AG-NI,warm_up,1.1130803273048886,103646.89199999999,4.0,0,kalman_warmup,convergence_period,0.98,8730256431.29819,0.4157242036176496,AG,NI,-3.340085,1y
2024-06-28,AG-NI,warm_up,1.1141492325288744,104254.62400000001,4.0,0,kalman_warmup,convergence_period,0.98,8815807239.061516,0.4229629368286724,AG,NI,-3.340085,1y
2024-07-01,AG-NI,empty,1.1265195088959123,105927.33,4.0,0,no_signal,signal_period,0.98,8911998919.136211,0.4303280999348822,AG,NI,-3.340085,1y
2024-07-02,AG-NI,empty,1.128163065198113,106662.696,4.0,0,no_signal,signal_period,0.98,9010596191.0903,0.4377915720080716,AG,NI,-3.340085,1y
2024-07-03,AG-NI,empty,1.1133834328897023,105854.25799999999,4.0,0,no_signal,signal_period,0.98,9098377300.91591,0.4453153783722074,AG,NI,-3.340085,1y
2024-07-04,AG-NI,empty,1.1033946390189258,105417.665,4.0,0,no_signal,signal_period,0.98,9178957572.641363,0.45293983180855396,AG,NI,-3.340085,1y
2024-07-05,AG-NI,empty,1.1000074169364367,105563.07999999999,4.0,0,no_signal,signal_period,0.98,9257541824.099165,0.46065407992289387,AG,NI,-3.340085,1y
2024-07-08,AG-NI,empty,1.0991073276108387,105930.756,4.0,0,no_signal,signal_period,0.98,9336093153.80446,0.46846871363664877,AG,NI,-3.340085,1y
2024-07-09,AG-NI,empty,1.0809195719181846,104622.001,4.0,0,no_signal,signal_period,0.98,9400479951.382044,0.47638755739541616,AG,NI,-3.340085,1y
2024-07-10,AG-NI,empty,1.0411793865087737,101122.61200000001,4.0,0,no_signal,signal_period,0.98,9433492059.634863,0.48443880738751843,AG,NI,-3.340085,1y
2024-07-11,AG-NI,empty,1.0382918130789234,101023.75,4.0,0,no_signal,signal_period,0.98,9464384299.811968,0.49258051346666676,AG,NI,-3.340085,1y
2024-07-12,AG-NI,empty,1.0527323618509365,102594.06799999998,4.0,0,no_signal,signal_period,0.98,9506830639.371035,0.5008814686312641,AG,NI,-3.340085,1y
2024-07-15,AG-NI,empty,1.0451252145580936,102081.793,4.0,0,no_signal,signal_period,0.98,9543385112.279987,0.5093129487216471,AG,NI,-3.340085,1y
2024-07-16,AG-NI,empty,1.0368648120269752,101474.33599999998,4.0,0,no_signal,signal_period,0.98,9573531342.454424,0.5178368206559858,AG,NI,-3.340085,1y
2024-07-17,AG-NI,empty,1.0144797379572283,99441.521,4.0,0,no_signal,signal_period,0.98,9586134732.707985,0.5264901533950657,AG,NI,-3.340085,1y
2024-07-18,AG-NI,empty,1.0075619900110384,98826.278,4.0,0,no_signal,signal_period,0.98,9593354672.332998,0.5353112601406574,AG,NI,-3.340085,1y
2024-07-19,AG-NI,empty,1.0136368220848027,99448.981,4.0,0,no_signal,signal_period,0.98,9605224478.317213,0.5443959507868418,AG,NI,-3.340085,1y
2024-07-22,AG-NI,empty,1.0005139240903518,98221.64,4.0,0,no_signal,signal_period,0.98,9606915121.75611,0.5536409958915786,AG,NI,-3.340085,1y
2024-07-23,AG-NI,empty,0.9968770219938787,97873.031,4.0,0,no_signal,signal_period,0.98,9605803724.770943,0.5630451401995735,AG,NI,-3.340085,1y
2024-07-24,AG-NI,empty,0.9950838281716818,97701.43900000001,4.0,0,no_signal,signal_period,0.98,9603394423.086935,0.5724904719208269,AG,NI,-3.340085,1y
2024-07-25,AG-NI,empty,0.9748042380068114,95680.40100000001,4.0,0,no_signal,signal_period,0.98,9585448211.58429,0.5823120768435088,AG,NI,-3.340085,1y
2024-07-26,AG-NI,empty,0.9967466433888591,97746.507,4.0,0,no_signal,signal_period,0.98,9584205468.34896,0.5922556560010072,AG,NI,-3.340085,1y
2024-07-29,AG-NI,empty,0.9998343530448167,98048.41500000001,4.0,0,no_signal,signal_period,0.98,9585376916.97549,0.6023018690370554,AG,NI,-3.340085,1y
2024-07-30,AG-NI,empty,0.9949130658004914,97572.93299999999,4.0,0,no_signal,signal_period,0.98,9582780930.46537,0.6125039290646033,AG,NI,-3.340085,1y
2024-07-31,AG-NI,empty,1.0415269028048975,102141.826,4.0,0,no_signal,signal_period,0.98,9616787797.991327,0.6227419364900678,AG,NI,-3.340085,1y
2024-08-01,AG-NI,empty,1.0411261134071264,102288.853,4.0,0,no_signal,signal_period,0.98,9650636663.993898,0.6330851576417968,AG,NI,-3.340085,1y
2024-08-02,AG-NI,empty,1.0274726924474784,101126.01199999999,4.0,0,no_signal,signal_period,0.98,9673670009.555109,0.6435863676846512,AG,NI,-3.340085,1y
2024-08-05,AG-NI,empty,1.0120742016578932,99719.524,4.0,0,no_signal,signal_period,0.98,9684482547.844368,0.6543895340691309,AG,NI,-3.340085,1y
2024-08-06,AG-NI,empty,1.0273732239141047,101269.557,4.0,0,no_signal,signal_period,0.98,9707324172.929644,0.665557152499335,AG,NI,-3.340085,1y
2024-08-07,AG-NI,empty,1.0295140157064042,101605.025,4.0,0,no_signal,signal_period,0.98,9731974450.222483,0.6768508288825394,AG,NI,-3.340085,1y
2024-08-08,AG-NI,empty,1.0085851622231485,99667.026,4.0,0,no_signal,signal_period,0.98,9740036115.08097,0.6883193842981644,AG,NI,-3.340085,1y
2024-08-09,AG-NI,empty,1.0391117421799794,102736.78099999999,4.0,0,no_signal,signal_period,0.98,9772628517.28741,0.6998373043526785,AG,NI,-3.340085,1y
2024-08-12,AG-NI,empty,1.006780142698921,99713.185,4.0,0,no_signal,signal_period,0.99,9779432147.109684,0.7042670818889987,AG,NI,-3.340085,1y
2024-08-13,AG-NI,empty,1.008798435707909,99946.569,4.0,0,no_signal,signal_period,0.99,9787827527.420166,0.7087431145537052,AG,NI,-3.340085,1y
2024-08-14,AG-NI,empty,0.9973476804071472,98855.851,4.0,0,no_signal,signal_period,0.99,9787213597.400726,0.7132279793614906,AG,NI,-3.340085,1y
2024-08-15,AG-NI,empty,1.0179266589898481,100895.551,4.0,0,no_signal,signal_period,0.99,9802921541.968443,0.7176970942906766,AG,NI,-3.340085,1y
2024-08-16,AG-NI,empty,0.9983379478422327,99039.106,4.0,0,no_signal,signal_period,0.99,9803154460.980875,0.7221098283280204,AG,NI,-3.340085,1y
2024-08-19,AG-NI,empty,1.0157385239355536,100775.644,4.0,0,no_signal,signal_period,0.995,9817257499.486229,0.7227676484552287,AG,NI,-3.340085,1y
2024-08-20,AG-NI,empty,1.0013259014051792,99422.816,4.0,0,no_signal,signal_period,0.995,9819963053.161573,0.7233435075185823,AG,NI,-3.340085,1y
2024-08-21,AG-NI,empty,1.0231315982375297,101602.49500000001,4.0,0,no_signal,signal_period,0.995,9840087210.644112,0.7239117240247359,AG,NI,-3.340085,1y
2024-08-22,AG-NI,empty,0.9959638225155085,99002.877,4.0,0,no_signal,signal_period,0.995,9838546508.389433,0.7245243287178029,AG,NI,-3.340085,1y
2024-08-23,AG-NI,empty,1.016772129365525,101062.56300000001,4.0,0,no_signal,signal_period,0.995,9853550313.659016,0.7251493900895981,AG,NI,-3.340085,1y
2024-08-26,AG-NI,empty,1.0130712631561865,100781.525,4.0,0,no_signal,signal_period,0.995,9865684932.365679,0.7256300925048053,AG,NI,-3.340085,1y
2024-08-27,AG-NI,empty,1.0202259206837652,101554.62599999999,4.0,0,no_signal,signal_period,0.995,9883591217.551046,0.7261272423473768,AG,NI,-3.340085,1y
2024-08-28,AG-NI,empty,1.0156184204765475,101180.168,4.0,0,no_signal,signal_period,0.995,9897744624.709333,0.7267328147022101,AG,NI,-3.340085,1y
2024-08-29,AG-NI,empty,1.0211240908630739,101802.02300000002,4.0,0,no_signal,signal_period,0.995,9916380915.196663,0.7273311071342309,AG,NI,-3.340085,1y
2024-08-30,AG-NI,empty,1.0193169101903643,101715.369,4.0,0,no_signal,signal_period,0.995,9933566330.221043,0.727960111169118,AG,NI,-3.340085,1y
2024-09-02,AG-NI,empty,0.9926330582940336,99123.269,4.0,0,no_signal,signal_period,0.995,9929240575.302055,0.7288127049615838,AG,NI,-3.340085,1y
2024-09-03,AG-NI,empty,1.003365403501479,100173.512,4.0,0,no_signal,signal_period,0.995,9933460252.54654,0.7296613323650353,AG,NI,-3.340085,1y
2024-09-04,AG-NI,empty,0.9763998584525316,97494.067,4.0,0,no_signal,signal_period,0.995,9916325566.452698,0.7306305878893719,AG,NI,-3.340085,1y
2024-09-05,AG-NI,empty,0.9556840215488152,95345.64,4.0,0,no_signal,signal_period,0.995,9883304186.474974,0.7315643260632775,AG,NI,-3.340085,1y
2024-09-06,AG-NI,empty,0.9559990158860907,95226.101,4.0,0,no_signal,signal_period,0.995,9850692431.482462,0.7323766441563123,AG,NI,-3.340085,1y
2024-09-09,AG-NI,empty,0.9571972722502671,95175.36300000001,4.0,0,no_signal,signal_period,0.995,9818998723.110435,0.7333849364166349,AG,NI,-3.340085,1y
2024-09-10,AG-NI,empty,0.9435089148724788,93667.85,4.0,0,no_signal,signal_period,0.995,9777185419.130919,0.7343228132012674,AG,NI,-3.340085,1y
2024-09-11,AG-NI,empty,0.9554061691148094,94653.981,4.0,0,no_signal,signal_period,0.995,9744473047.131615,0.7351502426072594,AG,NI,-3.340085,1y
2024-09-12,AG-NI,empty,0.9707323922709712,96011.161,4.0,0,no_signal,signal_period,0.995,9723419846.709066,0.7359816455368041,AG,NI,-3.340085,1y
2024-09-13,AG-NI,empty,0.9583898570013755,94702.537,4.0,0,no_signal,signal_period,0.995,9693225873.410158,0.7365871394347006,AG,NI,-3.340085,1y
2024-09-18,AG-NI,empty,0.9613958359071182,94854.048,4.0,0,no_signal,signal_period,0.995,9665388455.353203,0.7371606058895681,AG,NI,-3.340085,1y
2024-09-19,AG-NI,empty,0.9777045585164255,96327.174,4.0,0,no_signal,signal_period,0.995,9649929895.172125,0.737693560107067,AG,NI,-3.340085,1y
2024-09-20,AG-NI,empty,0.9703524926411319,95530.398,4.0,0,no_signal,signal_period,0.995,9628974977.046776,0.7381641464206227,AG,NI,-3.340085,1y
2024-09-23,AG-NI,empty,0.9686760453806934,95258.781,4.0,0,no_signal,signal_period,0.995,9606785392.269144,0.738681130800633,AG,NI,-3.340085,1y
2024-09-24,AG-NI,empty,0.9862981114813996,96883.998,4.0,0,no_signal,signal_period,0.995,9597974339.316938,0.7391359274115789,AG,NI,-3.340085,1y
2024-09-25,AG-NI,empty,0.9851928329547064,96745.196,4.0,0,no_signal,signal_period,0.995,9588440683.707397,0.7393745308216584,AG,NI,-3.340085,1y
2024-09-26,AG-NI,empty,0.9938049165008555,97546.894,4.0,0,no_signal,signal_period,0.995,9585518917.52099,0.7395453017389996,AG,NI,-3.340085,1y
2024-09-27,AG-NI,empty,0.9992011087615192,98062.332,4.0,0,no_signal,signal_period,0.995,9586746999.11128,0.7397052669304519,AG,NI,-3.340085,1y
2024-09-30,AG-NI,empty,1.0388907146251523,101959.675,4.0,0,no_signal,signal_period,0.995,9619108132.191055,0.7399284750883186,AG,NI,-3.340085,1y
2024-10-08,AG-NI,empty,1.043604702789365,102587.12799999998,4.0,0,no_signal,signal_period,0.995,9655308560.154947,0.7402659587101282,AG,NI,-3.340085,1y
2024-10-09,AG-NI,empty,1.0700508851652353,105373.04599999999,4.0,0,no_signal,signal_period,0.995,9713235370.681473,0.7407653300086801,AG,NI,-3.340085,1y
2024-10-10,AG-NI,empty,1.0371583479479454,102440.40500000001,4.0,0,no_signal,signal_period,0.995,9744467418.916775,0.7412573979758446,AG,NI,-3.340085,1y
2024-10-11,AG-NI,empty,1.0502033108125057,103904.60399999999,4.0,0,no_signal,signal_period,0.995,9786535391.455976,0.7416196886876085,AG,NI,-3.340085,1y
2024-10-14,AG-NI,empty,1.0456611140027092,103683.33799999999,4.0,0,no_signal,signal_period,0.995,9825083358.950626,0.741909813818724,AG,NI,-3.340085,1y
2024-10-15,AG-NI,empty,1.0276922376930082,102096.95100000002,4.0,0,no_signal,signal_period,0.995,9849031520.732458,0.7422750897296256,AG,NI,-3.340085,1y
2024-10-16,AG-NI,empty,1.0184812111979538,101315.31499999999,4.0,0,no_signal,signal_period,0.995,9865661982.04513,0.7424909728692265,AG,NI,-3.340085,1y
2024-10-17,AG-NI,empty,0.9808036043938656,97645.08600000001,4.0,0,no_signal,signal_period,0.995,9852418015.56122,0.7427756371922536,AG,NI,-3.340085,1y
2024-10-18,AG-NI,empty,0.9800996444321872,97514.58600000001,4.0,0,no_signal,signal_period,0.995,9838685074.248827,0.7429826977160101,AG,NI,-3.340085,1y
2024-10-21,AG-NI,empty,0.9829461799145481,97756.777,4.0,0,no_signal,signal_period,0.995,9827393169.255983,0.74277693273858,AG,NI,-3.340085,1y
2024-10-22,AG-NI,empty,0.9489689732013498,94323.09700000001,4.0,0,no_signal,signal_period,0.995,9790171307.592602,0.7425771502461207,AG,NI,-3.340085,1y
2024-10-23,AG-NI,empty,0.9367381317456567,92932.97200000001,4.0,0,no_signal,signal_period,0.995,9744025946.679008,0.7423445737801192,AG,NI,-3.340085,1y
