date,pair,signal,z_score,beta,S,R,delta,quality,days_held,phase,symbol_x,symbol_y,initial_beta,pvalue_1y,pvalue_5y
2024-12-17,ZN-SN,hold,1.0647043431125178,4.0,18498958802.204826,18353509529.736645,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2024-12-18,ZN-SN,hold,1.0708967684736987,4.0,18461360064.9261,18332063557.61862,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2024-12-19,ZN-SN,hold,1.0381192306688785,4.0,18439454295.658283,18245613980.1488,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2024-12-20,ZN-SN,hold,1.0545297013150374,4.0,18352854791.788006,18191735028.081272,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2024-12-23,ZN-SN,hold,1.0748305526213207,4.0,18299411961.56417,18178401107.20792,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2024-12-24,ZN-SN,hold,1.0568899267501284,4.0,18287731806.987206,18129509477.31899,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2024-12-25,ZN-SN,hold,1.0620108532957626,4.0,18240415932.866085,18090949880.57995,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2024-12-26,ZN-SN,hold,1.0606237818192228,4.0,18201420571.17823,18049727736.47337,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2024-12-27,ZN-SN,hold,1.0552504327706733,4.0,18158327446.978695,17997977773.151207,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2024-12-30,ZN-SN,hold,1.0809204370048828,4.0,18107718657.68732,17997098922.60677,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2024-12-31,ZN-SN,hold,1.0644823490940665,4.0,18107586187.594093,17963696925.481133,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-02,ZN-SN,hold,1.0699705919164169,4.0,18072278332.529335,17941055630.605156,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-03,ZN-SN,hold,1.084699962958937,4.0,18044628647.48509,17947365187.86377,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-06,ZN-SN,hold,1.1082320633395408,4.0,18049218478.518105,18001073864.142845,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-07,ZN-SN,hold,1.1219868429386637,4.0,18102117004.490303,18083193913.867767,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-08,ZN-SN,hold,1.1486504203925807,4.0,18182657977.9598,18221700373.804386,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-09,ZN-SN,hold,1.1516367194607842,4.0,18320274088.074356,18367574798.86523,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-10,ZN-SN,hold,1.1475449452947044,4.0,18466380895.183258,18505719302.87501,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-13,ZN-SN,hold,1.137053687346574,4.0,18605534379.888,18622177553.564606,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-14,ZN-SN,hold,1.121185413478627,4.0,18720009603.628067,18704984718.63787,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-15,ZN-SN,hold,1.0969105843160842,4.0,18799015300.168697,18736265671.931877,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-16,ZN-SN,hold,1.115461473251624,4.0,18831986296.595745,18807110506.272667,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-17,ZN-SN,hold,1.1149713299026687,4.0,18906478672.98867,18877377583.635532,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-20,ZN-SN,hold,1.1025521873729371,4.0,18976661779.695038,18921225101.04209,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-21,ZN-SN,hold,1.1305209908226475,4.0,19020356319.698708,19025735761.521187,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-22,ZN-SN,hold,1.105189727442253,4.0,19124203078.772877,19075508239.61704,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-23,ZN-SN,hold,1.1065794141183058,4.0,19170681446.41033,19128194814.669167,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-24,ZN-SN,hold,1.0995989805882174,4.0,19224723645.974155,19165995975.17373,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-01-27,ZN-SN,hold,1.1114348588544227,4.0,19260785267.274254,19229459134.428364,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-05,ZN-SN,hold,1.1655634497907923,4.0,19320968392.282085,19414353497.219406,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-06,ZN-SN,hold,1.1711955518762718,4.0,19509056321.59193,19614280513.427383,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-07,ZN-SN,hold,1.16407766364507,4.0,19711650791.563137,19799674524.20094,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-10,ZN-SN,hold,1.1624250639719633,4.0,19895510627.427048,19982750063.951797,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-11,ZN-SN,hold,1.1498970041617629,4.0,20078064503.779793,20137757755.229996,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-12,ZN-SN,hold,1.139284716760633,4.0,20233600936.618225,20268884902.489246,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-13,ZN-SN,hold,1.143508578098393,4.0,20364567360.855274,20410828256.886353,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-14,ZN-SN,hold,1.1645431787897413,4.0,20509298245.319588,20604687799.54709,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-17,ZN-SN,hold,1.152426277426307,4.0,20701049190.9824,20770538328.99999,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-18,ZN-SN,hold,1.14773700301829,4.0,20867258158.38684,20926216669.782322,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-19,ZN-SN,hold,1.1458464763035716,4.0,21023347351.595375,21078391637.32245,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-20,ZN-SN,hold,1.1530698321366066,4.0,21177267578.34041,21249677822.251698,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-21,ZN-SN,hold,1.1498431991226028,4.0,21347483841.112484,21414138957.275654,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-24,ZN-SN,hold,1.1471207050606638,4.0,21511844737.781174,21572954424.826397,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-25,ZN-SN,hold,1.1524930464930057,4.0,21667599001.51888,21746345761.481304,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-26,ZN-SN,hold,1.1369928973287908,4.0,21840810114.815933,21881538259.840485,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-27,ZN-SN,hold,1.07895645156035,4.0,21975941090.833214,21873390512.102814,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-02-28,ZN-SN,hold,1.096647783546987,4.0,21966800918.74522,21908308831.060528,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-03,ZN-SN,hold,1.086913915282524,4.0,22004119563.735527,21919568952.929447,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-04,ZN-SN,hold,1.0934683555420495,4.0,22015044486.299564,21946857374.386906,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-05,ZN-SN,hold,1.0955875298072821,4.0,22041984795.27078,21979366173.328743,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-06,ZN-SN,hold,1.0923637078387887,4.0,22077358442.509464,22004147945.9522,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-07,ZN-SN,hold,1.1248854114279863,4.0,22102017387.70024,22110224617.286945,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-10,ZN-SN,hold,1.126432704790238,4.0,22207054151.954823,22220660316.995827,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-11,ZN-SN,hold,1.125746594471901,4.0,22317519998.27677,22329859486.274998,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-12,ZN-SN,hold,1.1243426617860455,4.0,22427048763.25252,22435972662.037315,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-13,ZN-SN,hold,1.1234980359269173,4.0,22534843075.42338,22540486705.390125,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-14,ZN-SN,hold,1.2705288353349224,4.0,22640402347.184406,23051960766.43936,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-17,ZN-SN,hold,1.2278282925094925,4.0,23152325055.1799,23448925332.148872,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-18,ZN-SN,hold,1.2066554887209424,4.0,23545862074.17238,23790432323.207577,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-19,ZN-SN,hold,1.2067442118882286,4.0,23888480217.179413,24137151523.376274,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-20,ZN-SN,hold,1.1900016663532884,4.0,24234935760.087265,24439201052.80563,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-21,ZN-SN,hold,1.1579239111812563,4.0,24536355162.890266,24650649298.32475,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-24,ZN-SN,hold,1.1451162619651534,4.0,24751343046.031254,24826877542.40113,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-25,ZN-SN,hold,1.1322869566122165,4.0,24927122682.372437,24967143784.90382,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-26,ZN-SN,hold,1.1465906083140374,4.0,25067841243.413956,25149868068.530148,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-27,ZN-SN,hold,1.1642266125908787,4.0,25250261292.70818,25386340794.633213,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-28,ZN-SN,hold,1.1729314536436735,4.0,25484048403.29289,25651227653.81353,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-03-31,ZN-SN,hold,1.1752333689945924,4.0,25746383944.78066,25925725341.78471,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-01,ZN-SN,hold,1.1967677049363237,4.0,26022214803.69241,26270971897.271214,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-02,ZN-SN,hold,1.2567091079407395,4.0,26365617005.56976,26818337659.69487,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-03,ZN-SN,hold,1.1907450765205385,4.0,26911327952.071083,27155237659.397736,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-07,ZN-SN,hold,1.079380497700866,4.0,27243065542.193798,27144656641.19591,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-08,ZN-SN,hold,1.0763590321274106,4.0,27230390624.945904,27124911751.05052,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-09,ZN-SN,hold,1.0117720364842542,4.0,27207828724.60509,26917878343.96336,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-10,ZN-SN,hold,1.0166901062955591,4.0,27006767889.59343,26726510552.80988,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-11,ZN-SN,hold,1.0223076561500382,4.0,26815034880.02161,26552181661.792233,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-14,ZN-SN,hold,1.0504903089053927,4.0,26641607674.489353,26458441090.576557,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-15,ZN-SN,hold,1.0408924636400643,4.0,26546403070.486546,26337790986.582455,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-16,ZN-SN,hold,1.0303033127007886,4.0,26422745313.627724,26187992055.082546,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-17,ZN-SN,hold,1.0462182121414378,4.0,26273623592.66203,26083390274.167294,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-18,ZN-SN,hold,1.038329636417505,4.0,26169583913.606945,25957309656.217926,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-21,ZN-SN,hold,1.0745573720200772,4.0,26046249604.093895,25933691761.437992,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-22,ZN-SN,hold,1.045865832833693,4.0,26021831191.037373,25829313783.116955,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-23,ZN-SN,hold,1.0529132259585698,4.0,25918849109.398643,25745005112.31304,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-24,ZN-SN,hold,1.0538274172121882,4.0,25835574001.841473,25663584269.714283,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-25,ZN-SN,hold,1.0717490419695355,4.0,25755482543.10054,25632549757.365406,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-28,ZN-SN,hold,1.0647317224729975,4.0,25722585928.607773,25581782434.60298,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-29,ZN-SN,hold,1.0704656002768023,4.0,25672173718.917038,25547175975.863277,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-04-30,ZN-SN,hold,1.0672731445463761,4.0,25636693945.525646,25503649424.183193,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-06,ZN-SN,hold,1.0752993926558914,4.0,25592470944.665016,25482610996.72727,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-07,ZN-SN,hold,1.0808683079681392,4.0,25570448809.808987,25477195151.40913,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-08,ZN-SN,hold,1.0834879770497405,4.0,25564746682.24953,25479156935.94674,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-09,ZN-SN,hold,1.0712413090216404,4.0,25566925350.795437,25446723460.171402,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-12,ZN-SN,hold,1.0859760313764888,4.0,25537317910.35827,25455901390.697514,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-13,ZN-SN,hold,1.0831729454567605,4.0,25545381927.463223,25457092150.982876,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-14,ZN-SN,hold,1.096191809761749,4.0,25549767603.695305,25495444800.07502,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-15,ZN-SN,hold,1.095176606445542,4.0,25587319333.026512,25530894480.82273,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-16,ZN-SN,hold,1.0950651466623706,4.0,25621972219.256374,25566017896.150463,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-19,ZN-SN,hold,1.0967821783977902,4.0,25656515942.980053,25606070951.903427,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-20,ZN-SN,hold,1.0961610060473075,4.0,25696413399.892097,25644383332.18524,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-21,ZN-SN,hold,1.109697239202683,4.0,25736220930.407448,25722027739.750694,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-22,ZN-SN,hold,1.0942465924788123,4.0,25812667611.546326,25754986458.96508,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-23,ZN-SN,hold,1.0932798543027273,4.0,25845412053.396927,25785179726.170998,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-26,ZN-SN,hold,1.0907224225331056,4.0,25875453540.261967,25808021864.156757,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-27,ZN-SN,hold,1.090807734303283,4.0,25899464391.3313,25831196122.80699,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-28,ZN-SN,hold,1.0456625974745282,4.0,25921641380.76257,25726816786.423676,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-29,ZN-SN,hold,1.0465951002405374,4.0,25819443632.23065,25625570370.760735,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-05-30,ZN-SN,hold,1.0086082595008323,4.0,25715993395.2661,25422228732.115726,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-03,ZN-SN,hold,1.0117147667097126,4.0,25512247042.520214,25228682910.45837,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-04,ZN-SN,hold,1.0593193285968607,4.0,25320975876.61101,25164082130.61995,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-05,ZN-SN,hold,1.0688066602860498,4.0,25255903790.98435,25125639377.209747,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-06,ZN-SN,hold,1.0981160314810645,4.0,25217883438.309795,25168970578.22781,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-09,ZN-SN,hold,1.110319637876912,4.0,25257310368.01785,25246842659.38427,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-10,ZN-SN,hold,1.1089274618916216,4.0,25334637022.186546,25320912251.14671,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-11,ZN-SN,hold,1.113335226124897,4.0,25410982705.50046,25408019943.85037,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-12,ZN-SN,hold,1.1106615668312598,4.0,25497640293.736126,25487646928.724983,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-13,ZN-SN,hold,1.1073841131086706,4.0,25574922714.97108,25557876471.309505,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-16,ZN-SN,hold,1.1101315728809158,4.0,25645596241.54226,25636280835.54347,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-17,ZN-SN,hold,1.102071181670608,4.0,25724752767.369152,25691562194.13847,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-18,ZN-SN,hold,1.1048652315261218,4.0,25781284634.656834,25755136121.60451,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-19,ZN-SN,hold,1.0974458184935738,4.0,25843705886.262665,25797245375.510063,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-20,ZN-SN,hold,1.0796990823712402,4.0,25885847104.056328,25788408535.52278,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-23,ZN-SN,hold,1.0855673970891242,4.0,25877934298.40386,25796401134.46387,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-24,ZN-SN,hold,1.093764406136167,4.0,25887193927.244007,25828055586.82148,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-25,ZN-SN,hold,1.086668608205772,4.0,25919891804.066963,25839353201.692043,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-26,ZN-SN,hold,1.1074529464577212,4.0,25932852801.51668,25911067405.83025,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-27,ZN-SN,hold,1.1113326697826873,4.0,26006140191.485165,25994480082.005272,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-06-30,ZN-SN,hold,1.103277000130957,4.0,26090431784.32304,26054459026.26613,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-01,ZN-SN,hold,1.1184237713730856,4.0,26148411325.671127,26159315221.9503,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-02,ZN-SN,hold,1.1092566635884993,4.0,26253201416.039555,26237222607.316994,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-03,ZN-SN,hold,1.1046680442865886,4.0,26332022511.16685,26301759140.5115,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-04,ZN-SN,hold,1.0941237559677541,4.0,26397360792.227398,26335277048.58696,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-07,ZN-SN,hold,1.0784724495418532,4.0,26428330452.34672,26322842581.158134,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-08,ZN-SN,hold,1.0922698701189841,4.0,26415512542.771473,26350743089.120216,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-09,ZN-SN,hold,1.0737928126027392,4.0,26444206060.351463,26324738966.96007,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-10,ZN-SN,hold,1.0909432740271319,4.0,26420747555.508987,26348941655.080414,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-11,ZN-SN,hold,1.0732315166383808,4.0,26445149473.729145,26321475752.757595,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-14,ZN-SN,hold,1.0935109212744676,4.0,26416758320.441353,26353188722.319332,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-15,ZN-SN,hold,1.0760320842195394,4.0,26447217167.209896,26333708147.59869,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-16,ZN-SN,hold,1.0821238073451138,4.0,26427474246.80934,26331949977.442333,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-17,ZN-SN,hold,1.067951996675927,4.0,26426592143.543854,26289177856.6785,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-18,ZN-SN,hold,1.0800211213901971,4.0,26385461954.69969,26281464721.8079,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-21,ZN-SN,hold,1.0818584754078413,4.0,26383307568.496586,26279430918.622963,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-22,ZN-SN,hold,1.0893117712493696,4.0,26381598977.260937,26299189917.786575,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-23,ZN-SN,hold,1.0882503871495701,4.0,26401691713.3207,26315867281.93115,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-24,ZN-SN,hold,1.1199314142644425,4.0,26418909644.030067,26426842146.133873,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-25,ZN-SN,hold,1.108265795478737,4.0,26528827194.862103,26503021407.729015,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-28,ZN-SN,hold,1.08731432840901,4.0,26603068956.450565,26516868837.60311,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-29,ZN-SN,hold,1.0795804598879444,4.0,26617154486.523224,26507985492.176914,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-30,ZN-SN,hold,1.0865738152158373,4.0,26608616076.25038,26519684987.522007,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-07-31,ZN-SN,hold,1.0790678259208972,4.0,26617599003.7907,26509156893.345203,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-08-01,ZN-SN,hold,1.0779091712271835,4.0,26606908335.224087,26495234349.018555,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
2025-08-04,ZN-SN,hold,1.0890099441557286,4.0,26592503954.116142,26513916714.648167,0.995,bad,0,trading,ZN,SN,-3.550237,6.835729009404859e-05,0.04419012673442009
