date,pair,signal,z_score,beta,S,R,delta,quality,days_held,phase,symbol_x,symbol_y,initial_beta,pvalue_1y,pvalue_5y
2024-06-13,AG-NI,warm_up,0.8321975955851089,4.0,168545043.2196715,161848141.64297885,0.98,unknown,0,warm_up,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-06-14,AG-NI,warm_up,0.7442724342257195,4.0,165848491.5587672,158497808.04546547,0.98,unknown,0,warm_up,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-06-17,AG-NI,warm_up,0.6040905038123972,4.0,162486288.05631003,154173938.07903373,0.98,unknown,0,warm_up,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-06-18,AG-NI,warm_up,0.48366537433292583,4.0,158219500.63792557,149265410.1448458,0.98,unknown,0,warm_up,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-06-19,AG-NI,warm_up,0.5387898941241686,4.0,153309380.32300788,144807959.5765418,0.98,unknown,0,warm_up,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-06-20,AG-NI,warm_up,0.5465646267133216,4.0,149079065.4406457,140529825.08139,0.98,unknown,0,warm_up,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-06-21,AG-NI,warm_up,0.3833496106228537,4.0,144788864.50741658,135632074.7673143,0.98,unknown,0,warm_up,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-06-24,AG-NI,warm_up,0.49764660688420354,4.0,139635581.64625943,131382547.52289453,0.98,unknown,0,warm_up,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-06-25,AG-NI,warm_up,0.6217749951497803,4.0,135354958.6602078,127906424.41429561,0.98,unknown,0,warm_up,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-06-26,AG-NI,warm_up,0.7323260712634685,4.0,131684848.80343285,125191341.91021325,0.98,unknown,0,warm_up,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-06-27,AG-NI,warm_up,0.5678237273805774,4.0,128892980.94449703,121596665.76984008,0.98,unknown,0,warm_up,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-06-28,AG-NI,warm_up,0.6299058962036699,4.0,125394534.00914158,118424442.73908463,0.98,unknown,0,warm_up,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-01,AG-NI,hold,0.7895141862133243,4.0,122153245.42260838,116276296.6404479,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-02,AG-NI,hold,0.8635427883733069,4.0,120026763.0347575,114668404.40624867,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-03,AG-NI,hold,0.7946329934239679,4.0,118543218.35516696,112626674.26866433,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-04,AG-NI,hold,0.761127288082086,4.0,116499419.05713278,110416261.57471444,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-05,AG-NI,hold,0.7820001185626002,4.0,114309771.986128,108376319.57855052,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-08,AG-NI,hold,0.8238538680871781,4.0,112258180.34019154,106631848.44848154,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-09,AG-NI,hold,0.7059628817569209,4.0,110491033.79693998,104238849.72705662,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-10,AG-NI,hold,0.37737697278508187,4.0,108005064.19967121,100592262.18895595,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-11,AG-NI,hold,0.37427432742064765,4.0,104351209.67300414,97065571.80830222,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-12,AG-NI,hold,0.5376052165882975,4.0,100667425.02844016,94172173.34809749,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-15,AG-NI,hold,0.4939276265072621,4.0,97691368.5870802,91215616.09524442,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-16,AG-NI,hold,0.4392005429959067,4.0,94726432.2875054,88188254.94485775,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-17,AG-NI,hold,0.23424208592221515,4.0,91615549.69848685,84831638.87457149,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-18,AG-NI,hold,0.1733262012547777,4.0,88107426.9231236,81528368.62870164,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-19,AG-NI,hold,0.2447143014102589,4.0,84508529.43736029,78439301.11188276,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-22,AG-NI,hold,0.11331842439020073,4.0,81318404.01842476,75337232.37525195,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-23,AG-NI,hold,0.07614549814957904,4.0,78121509.87634742,72339143.69332051,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-24,AG-NI,hold,0.05780191840594423,4.0,75198477.69783856,69454120.19939724,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-25,AG-NI,hold,-0.17921095885661686,3.9929036731872616,71927003.69888148,66754497.04005068,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-26,AG-NI,hold,0.0719585686131027,3.995775059851733,69204248.53543386,64096500.78856921,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-29,AG-NI,hold,0.1078237651474031,4.0,66547344.58225166,61558945.77687628,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-30,AG-NI,hold,0.04660845048294109,4.0,63944814.57889215,59101310.89831632,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-07-31,AG-NI,hold,0.6298333952165659,4.0,61552953.48986083,57567451.68173187,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-01,AG-NI,hold,0.6566332879165618,4.0,60006252.6410362,56144426.51681749,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-02,AG-NI,hold,0.5127135661457802,4.0,58514839.68214458,54421640.86422508,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-05,AG-NI,hold,0.33419760912960694,4.0,56592560.08445464,52459679.44529432,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-06,AG-NI,hold,0.5508108706359585,4.0,54398795.9521523,50922434.828402676,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-07,AG-NI,hold,0.6043447618197876,4.0,52856956.87203822,49541910.268081896,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-08,AG-NI,hold,0.3418200270771366,4.0,51430598.49434758,47764546.623541884,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-09,AG-NI,hold,0.7827879727074586,4.0,49700958.2987688,46889421.519408084,0.98,unknown,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-12,AG-NI,hold,0.3562956268565315,4.0,48851032.4153673,45224694.67901265,0.98,good,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-13,AG-NI,hold,0.3965229618051455,4.0,47122480.54003258,43667615.92654856,0.98,good,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-14,AG-NI,hold,0.24144707040983465,4.0,45529633.02280592,42011155.0007686,0.98,good,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-15,AG-NI,hold,0.5538543403825982,4.0,43851377.04007022,40788063.64119875,0.98,good,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-16,AG-NI,hold,0.2769924155530092,4.0,42633122.99375815,39267755.69944119,0.98,good,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-19,AG-NI,hold,0.5526222823162871,4.0,41130681.74747818,38124117.97354313,0.99,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-20,AG-NI,hold,0.34646526662147553,4.0,39971539.111182205,36762289.02335456,0.99,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-21,AG-NI,hold,0.7038797151312404,4.0,38545926.49398316,35941110.77202927,0.99,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-22,AG-NI,hold,0.28857368134606487,4.0,37636865.80331637,34610029.18626417,0.99,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-23,AG-NI,hold,0.6362094212429128,4.0,36237654.89088633,33724327.81849165,0.99,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-26,AG-NI,hold,0.5966622369317421,4.0,35363145.31294058,32803397.22026717,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-27,AG-NI,hold,0.737277441000509,4.0,34366935.38337839,32126419.100740116,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-28,AG-NI,hold,0.6814401828721972,4.0,33576249.535154566,31371473.047852017,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-29,AG-NI,hold,0.7983260211471913,4.0,32770074.46420699,30826709.879652966,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-30,AG-NI,hold,0.7905142370813594,4.0,32160432.024958637,30276955.27094768,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-02,AG-NI,hold,0.33694862327520736,4.0,31469067.563723803,29187352.971018862,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-03,AG-NI,hold,0.5335201803999741,4.0,30340256.950032186,28313488.479594056,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-04,AG-NI,hold,0.04734791287278911,4.0,29381288.650548004,27183188.442316443,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-05,AG-NI,hold,-0.3561319169940568,3.9904822761982204,28227910.253495317,26217585.808401383,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-06,AG-NI,hold,-0.3715696237609776,3.980389019135116,27268107.478277378,25296883.658128418,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-09,AG-NI,hold,-0.37510811187401727,3.9709543144197954,26240917.012754306,24410545.04904381,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-10,AG-NI,hold,-0.666952253736351,3.954106945905457,25344636.090000603,23817437.056606412,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-11,AG-NI,hold,-0.4506728154863252,3.9426258105050223,24752213.501075592,23035668.547642387,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-12,AG-NI,hold,-0.16381867086582813,3.9385410276053374,23934800.93159659,22136080.945757516,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-13,AG-NI,hold,-0.4296214962108026,3.927298953155356,23070839.696774613,21395419.625760175,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-18,AG-NI,hold,-0.3867944001494904,3.917315649330477,22302749.35207993,20653051.058196113,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-19,AG-NI,hold,-0.05954356698160061,3.91579528125512,21536130.736683413,19829525.085227676,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-20,AG-NI,hold,-0.2321873017383072,3.909875718003909,20695662.765377697,19074278.653534364,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-23,AG-NI,hold,-0.28911308567834487,3.9027482875472628,19893991.15854644,18367844.97285702,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-24,AG-NI,hold,0.09018017987264057,3.904964061801918,19170954.37526871,17638432.015765764,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-25,AG-NI,hold,0.06109010472334028,3.9065254406647485,18463392.808905497,16935237.51868378,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-26,AG-NI,hold,0.2514374519515181,3.9129264809372835,17742382.875167523,16295965.392992944,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-27,AG-NI,hold,0.36962050120923057,3.92215072790722,17072316.21487517,15723428.654212547,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-30,AG-NI,hold,1.3188068897151135,3.9537532837902325,16454283.99882782,16067508.267200558,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-08,AG-NI,hold,1.4011309237292093,3.9847604334745585,16747824.59488145,16542686.83257069,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-09,AG-NI,open_short,1.9993406970097445,4.0,17168892.489325564,18214409.539264083,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-10,AG-NI,hold,1.206957714676055,4.0,18825489.353928007,18418248.264454257,0.995,bad,1,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-11,AG-NI,hold,1.5358739861024266,4.0,19038459.369417608,19208458.03710335,0.995,bad,2,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-14,AG-NI,hold,1.4566395594689658,4.0,19827395.282554407,19870490.999405622,0.995,bad,3,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-15,AG-NI,hold,1.0850230741772255,4.0,20461604.248587824,19894695.20398918,0.995,bad,4,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-16,AG-NI,hold,0.9123283782043837,4.0,20499763.58776931,19679043.825007733,0.995,bad,5,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-17,AG-NI,close,0.10384941961990192,4.0,20257872.45851587,18899310.225975744,0.995,bad,6,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-18,AG-NI,hold,0.07648042656163022,4.0,19476850.272029232,18147211.269535687,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-21,AG-NI,hold,0.133901576854892,4.0,18781892.3409091,17432772.40114559,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-22,AG-NI,hold,-0.6711137198059076,3.987001489909465,18047446.12518214,17011828.96424424,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-23,AG-NI,hold,-0.9874096997103506,3.9681069744538378,17611791.305852145,16915173.462994646,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-24,AG-NI,hold,-0.7477862359389711,3.954600691185849,17479543.132049594,16570892.22460987,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-25,AG-NI,hold,-0.7683441632005684,3.941299375455845,17106792.128624253,16251423.957854308,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-28,AG-NI,hold,-0.7532626503838018,3.928208192927826,16783472.74487191,15925149.678957341,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-29,AG-NI,hold,-1.4134152181234496,3.903600791157684,16452143.928362729,16405626.738711918,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-30,AG-NI,hold,-1.1799998403641891,3.8836707150212564,16923736.705493905,16550598.22600112,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-31,AG-NI,hold,-1.2011185248957659,3.864935028277404,17033203.908950325,16724075.333200648,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-01,AG-NI,hold,-0.9300289470253,3.851633731319734,17172951.090017427,16560141.860859513,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-04,AG-NI,hold,-0.7697618872341075,3.840652287325926,17004386.985971306,16240308.85106996,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-05,AG-NI,hold,-0.8072913678426926,3.829320029413605,16673584.311459886,15960157.414504908,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-06,AG-NI,hold,-0.5956675670008955,3.821658367823339,16361417.781186039,15519133.215433165,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-07,AG-NI,hold,0.17718158103039255,3.8238537512720274,15904204.9190579,14915343.599853419,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-08,AG-NI,hold,0.7113937388613282,3.832883189735057,15299049.350144433,14581976.861349117,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-11,AG-NI,hold,0.27396808690526897,3.8363858319385,14962091.969931742,14036880.887450803,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-12,AG-NI,hold,0.15206336255692254,3.838161476421946,14389015.598662125,13486718.167261973,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-13,AG-NI,hold,-0.19660858094587236,3.83576767222225,13840690.324598156,12965439.813633682,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-14,AG-NI,hold,-0.24608108704606482,3.8330295639751295,13295108.466938403,12474195.528521627,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-15,AG-NI,hold,-0.8223908830615229,3.8235143824353215,12804331.537204493,12269664.719484214,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-18,AG-NI,hold,-0.47472359616686705,3.8178464634222604,12601011.83031538,11875431.175574673,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-19,AG-NI,hold,-0.41661487723410895,3.8126089869922213,12210820.28815622,11472473.770552736,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-20,AG-NI,hold,0.0688966973305276,3.813449249765506,11795537.599974,11015478.497612478,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-21,AG-NI,hold,0.29340727421503404,3.817143704589748,11337748.267465431,10608044.790098468,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-22,AG-NI,hold,-0.4873308261442822,3.8111297168659837,10919997.520989181,10271898.761005782,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-25,AG-NI,hold,0.2595850946315505,3.8140943616149854,10565317.843861137,9885228.696763072,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-26,AG-NI,hold,0.40976264009636293,3.8186265139337063,10168060.449372955,9547866.812965354,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-27,AG-NI,hold,0.021336059021592895,3.818869997262946,9829211.548341522,9166104.274349794,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-28,AG-NI,hold,0.3494430658225948,3.8225547672476647,9431499.378465297,8838617.382911965,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-29,AG-NI,hold,-0.1913847422749583,3.820356387250896,9108748.48816133,8496416.32277499,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-02,AG-NI,hold,-0.15612756220804178,3.818669616025514,8753267.26860934,8163814.182868566,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-03,AG-NI,hold,-0.31189335153768316,3.8149085285917415,8428149.295685649,7865137.160840594,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-04,AG-NI,hold,0.3291412049917181,3.818864506367021,8123119.740053916,7580451.997686975,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-05,AG-NI,hold,-0.6973833180436815,3.810469685715539,7832798.731606457,7406754.561222489,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-06,AG-NI,hold,-0.22079063472050164,3.807869310287716,7651518.22352977,7123166.381141198,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-09,AG-NI,hold,0.07171229551399144,3.8086943393952053,7359616.907931864,6839526.55648059,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-10,AG-NI,hold,-0.17933830391139147,3.8064917942665932,7077567.178608513,6573684.92523649,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-11,AG-NI,hold,-0.6343629024772367,3.798808680298094,6804385.623431595,6403836.179721393,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-12,AG-NI,hold,0.7729032492943634,3.80854390323411,6634019.985291005,6282425.65378962,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-13,AG-NI,hold,0.8890942571377487,3.818166777044965,6492932.811364668,6205636.665723435,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-16,AG-NI,hold,-0.04321100239790898,3.817726586387475,6407312.621536349,5957817.964034971,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-17,AG-NI,hold,-0.8960613460075366,3.8087911784408974,6153114.626454132,5887482.086339453,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-18,AG-NI,hold,-1.0926672332485816,3.7982367870286984,6076836.273686648,5898661.866906996,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-19,AG-NI,hold,-1.099696396797939,3.7894459774167677,6074694.846181492,5912490.403839241,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-20,AG-NI,hold,-1.145195718368381,3.7810239877424063,6082008.07231696,5947188.074612975,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
