date,kalman_beta,ols_beta,z_score,R,r_bar,q_beta
2021-06-16,1.1670379696303987,0.34681821456894674,0.03867286907605974,0.0009070338786035837,0.6094083465463805,0.0016052051061458009
2021-06-17,1.1677947784556149,0.3430351643246077,0.01888886175383981,0.0008975274907237237,0.6063630887591404,0.0016052051061458009
2021-06-18,1.1666347874922047,0.3365856446295984,-0.02895258875662414,0.000888120736840624,0.6033354645773232,0.0016052051061458009
2021-06-21,1.1653314808396102,0.34403907692345037,-0.032529198151191485,0.0008788125727160909,0.6003240779980985,0.0016052051061458009
2021-06-22,1.163793867549604,0.34988475402272085,-0.038376020777405824,0.0008696019650563211,0.5973298212029615,0.0016052051061458009
2021-06-23,1.1639784900044088,0.3497014298200285,0.0046079233635167504,0.0008604878913971973,0.5943432782617354,0.0016052051061458009
2021-06-24,1.1638771027778163,0.3427084855256541,-0.002530515351261729,0.0008514693399907843,0.5913715938879665,0.0016052051061458009
2021-06-25,1.1623211328803893,0.3338963081919283,-0.03883436744658987,0.0008425453096930159,0.5884222764590016,0.0016052051061458009
2021-06-28,1.1624819774261639,0.3315103422860686,0.004014499660057871,0.0008337148098525583,0.5854802456577441,0.0016052051061458009
2021-06-29,1.1636684834977697,0.3356889450196411,0.02961395058941098,0.0008249768602008387,0.582557229359803,0.0016052051061458009
2021-06-30,1.1641009953700285,0.33308962360091504,0.01079500447976921,0.0008163304907432258,0.5796450258736126,0.0016052051061458009
2021-07-01,1.1661573035069313,0.3228051591947202,0.05132367630129634,0.0008077747416513518,0.5767599713429898,0.0016052051061458009
2021-07-02,1.1638570471303957,0.3098871454491497,-0.05240908321802098,0.0007993086631565622,0.5738899050462937,0.001926246127374961
2021-07-05,1.1623983757504264,0.3059538733968891,-0.03323414205108193,0.0007909313154444823,0.5710259780620516,0.001926246127374961
2021-07-06,1.1635871010351186,0.3106851406234274,0.027084470476678855,0.0007826417685506895,0.5681745160144464,0.001926246127374961
2021-07-07,1.1649682894902536,0.3236998423599298,0.03146974068814878,0.000774439102257478,0.565338595157269,0.001926246127374961
2021-07-08,1.1653498556780126,0.334581498975338,0.00869380775337374,0.0007663224059917063,0.562512280092949,0.001926246127374961
2021-07-09,1.1654076842808452,0.3269873635629476,0.0013175774985481222,0.0007582907787237147,0.5596997273725366,0.001926246127374961
2021-07-12,1.1635494389752514,0.2994905848518533,-0.04233847461144448,0.000750343328867303,0.556910191467836,0.001926246127374961
2021-07-13,1.1614790747371595,0.2625486611004778,-0.04717136631122301,0.0007424791741807552,0.5541367661994951,0.001926246127374961
2021-07-14,1.1598660483598564,0.2358827922040866,-0.0367512540120053,0.0007346974416689036,0.551372835641855,0.001926246127374961
2021-07-15,1.1611435452647094,0.22297011905297617,0.02910707948013274,0.0007269972674862169,0.5486202075740251,0.001926246127374961
2021-07-16,1.1622114343338477,0.2201550871776511,0.024331064959187576,0.0007193777968409063,0.5458800665397652,0.001926246127374961
2021-07-19,1.1634553036064788,0.20990461875830987,0.02834103240655354,0.0007118381839000344,0.5431546822776556,0.001926246127374961
2021-07-20,1.1648188266000419,0.1806209552697915,0.0310673016264833,0.000704377591695621,0.5404437347524191,0.001926246127374961
2021-07-21,1.1644590311787053,0.14445733384176257,-0.008197795287707307,0.0006969951920317306,0.5377418520978949,0.001926246127374961
2021-07-22,1.1630093106610933,0.1138446545550344,-0.03303054222143132,0.0006896901653925361,0.5350585979210026,0.001926246127374961
2021-07-23,1.1618032783535817,0.09781466734725582,-0.02747837388129582,0.0006824617008513437,0.5323870802365535,0.001926246127374961
2021-07-26,1.1614273848795171,0.09723283884950369,-0.008564417041001582,0.0006753089959805731,0.529725511581567,0.001926246127374961
2021-07-27,1.1613713194163695,0.09345647642901674,-0.00127741680755064,0.0006682312567626802,0.5270768921826277,0.001926246127374961
2021-07-28,1.1617980729303488,0.09062073151815826,0.009723397214680143,0.0006612276975020137,0.5244419804439815,0.001926246127374961
2021-07-29,1.160517940454169,0.08987434240674448,-0.02916659590100429,0.0006542975407375958,0.5218240239933438,0.001926246127374961
2021-07-30,1.158756449916624,0.09993241261916239,-0.04013372105781646,0.0006474400171568162,0.5192229574512068,0.001926246127374961
2021-08-02,1.1598448752782995,0.1065057541535325,0.024799273954078917,0.0006406543655100316,0.516629917683894,0.001926246127374961
2021-08-03,1.1591569737729248,0.07074158932621064,-0.015673594168081718,0.0006339398325260594,0.5140479964032453,0.001926246127374961
2021-08-04,1.158587986777102,0.0498910104986233,-0.012964005453502195,0.0006272956728285581,0.511478596748416,0.001926246127374961
2021-08-05,1.1588003156983582,0.028364198208104385,0.004837792452166772,0.000620721148853283,0.508921320785853,0.001926246127374961
2021-08-06,1.1600325796446442,0.05299736110296998,0.028076200167344734,0.0006142155307662098,0.5063806555470028,0.001926246127374961
2021-08-09,1.1593352885234083,0.05930015349265492,-0.01588738713686839,0.0006077780963825162,0.5038500143146181,0.001926246127374961
2021-08-10,1.1592521299696197,0.06113080158704821,-0.0018947164262773705,0.0006014081310864126,0.5013307821927967,0.001926246127374961
2021-08-11,1.1587440201733907,0.038769354459737095,-0.011576908459669969,0.0006012666261958745,0.4988247984058801,0.001926246127374961
2021-08-12,1.1600568645629974,0.05473686806225729,0.029912925259901045,0.0006008244551868845,0.4963351483293387,0.001926246127374961
2021-08-13,1.1579242406834893,0.05322606551637298,-0.04859128082061876,0.0006000831749477877,0.493865278150551,0.001926246127374961
2021-08-16,1.1579308917815723,0.05620517181733847,0.000151543560846169,0.0005990424614850772,0.4913959518746255,0.001926246127374961
2021-08-17,1.1574908958698382,0.07256505035920438,-0.010025024918353713,0.000597703937673238,0.4889394746208754,0.001926246127374961
2021-08-18,1.158683993506314,0.07799805589256131,0.02718480758991826,0.0005960700001925894,0.4864984723165895,0.001926246127374961
2021-08-19,1.1590770520724194,0.08067554160550809,0.008955824682754108,0.0005941426874782526,0.4840663809889853,0.001926246127374961
2021-08-20,1.1582829847833556,0.09063913571503578,-0.018092454997907063,0.0005919250284441509,0.4816476857686796,0.001926246127374961
2021-08-23,1.1558530308389416,0.09726971509466571,-0.055365048262715134,0.0005894220085237657,0.4792547737826819,0.001926246127374961
2021-08-24,1.1560672382643755,0.10204614601384186,0.004880634056496722,0.0005866354603690908,0.47685861901671245,0.001926246127374961
2021-08-25,1.156200098433162,0.11825766663377484,0.003027147470420608,0.0005836341178501169,0.4744743717397379,0.001926246127374961
2021-08-26,1.1568871985249376,0.14173663144023504,0.01565545152524197,0.0005806481307904099,0.47210322534685145,0.001926246127374961
2021-08-27,1.1536782880448617,0.15638409919205795,-0.07311229390686849,0.0005776774206284167,0.46976943625771883,0.001926246127374961
2021-08-30,1.1514517755717657,0.16945379282867815,-0.05072893718182017,0.0005747219092045209,0.46743345620176824,0.001926246127374961
2021-08-31,1.1507996937426317,0.1637028251760395,-0.014857516089801258,0.0005717815187589857,0.4650973926496812,0.001926246127374961
2021-09-01,1.1516567369141135,0.16242990607315072,0.019527680048606007,0.0005688561719299087,0.4627738123378732,0.001926246127374961
2021-09-02,1.1500860248274773,0.1642572185109962,-0.0357875291973864,0.0005659457917511862,0.4604663470124141,0.001926246127374961
2021-09-03,1.1518483939433155,0.16761627809394317,0.040155303482298205,0.0005630503016504881,0.45817207751934086,0.001926246127374961
2021-09-06,1.1500642861331651,0.1698890172198135,-0.04064943135720012,0.0005601696254472434,0.4558894790130925,0.001926246127374961
2021-09-07,1.1496967041274382,0.16910557737821236,-0.008375222760711497,0.0005573036873506361,0.4536103823398085,0.001926246127374961
2021-09-08,1.1492059078996941,0.1725833660101109,-0.011182524287318913,0.0005544524119576109,0.45134295567235666,0.001926246127374961
2021-09-09,1.147847328652019,0.18985804793391092,-0.030954069040768552,0.0005516157242508892,0.4490910316659458,0.001926246127374961
2021-09-10,1.1468325013497138,0.19205282849785063,-0.021107735011439213,0.0005487935495969956,0.4468478041900026,0.002311495352849953
2021-09-13,1.1420087039658215,0.17512158425920588,-0.10032935678218385,0.0005459858137442945,0.44466389506821424,0.002311495352849953
2021-09-14,1.1470338385940393,0.16293439911828786,0.10452439058269385,0.0005431924428210361,0.44249520233400663,0.002311495352849953
2021-09-15,1.1460588534160727,0.1531665941051418,-0.02027903592822462,0.000540413363333413,0.4402847825188275,0.002311495352849953
2021-09-16,1.1458776526836811,0.1405744477504766,-0.003768878440795859,0.0005376485021636265,0.43808342962845687,0.002311495352849953
2021-09-17,1.1464579396208208,0.13605418459949972,0.012069610133967228,0.0005348977865679632,0.4358937408577585,0.002311495352849953
2021-09-22,1.1441002451329323,0.1298005169866467,-0.049038007777437116,0.0005321611441748808,0.4337262957845036,0.002311495352849953
2021-09-23,1.1415109511027548,0.12121775595015191,-0.053855190886360794,0.0005294385029831039,0.4315721662135081,0.002311495352849953
2021-09-24,1.1448377526395472,0.12294781147069328,0.06919654303476613,0.0005267297913597299,0.4294382461902803,0.002311495352849953
2021-09-27,1.1467830872184053,0.12838945249909062,0.040462384969667226,0.0005240349380383443,0.4272992409823161,0.002311495352849953
2021-09-28,1.1457152217875455,0.12520267708180724,-0.022211055411478855,0.0005213538721171454,0.42516521143231695,0.002311495352849953
2021-09-29,1.1449106182647908,0.12338165810576687,-0.016735242848641835,0.0005186865230570794,0.42304078571692133,0.002311495352849953
2021-09-30,1.1447619772886386,0.11862231680529206,-0.003091677330525596,0.0005160328206799839,0.4209256295806803,0.002311495352849953
2021-10-08,1.1462941298294402,0.1238820365481395,0.03186775110715021,0.0005133926951667419,0.41882607920058,0.002311495352849953
2021-10-11,1.1458005148598238,0.13189122922923957,-0.010266808816510466,0.0005107660770554448,0.41673247584139345,0.002311495352849953
2021-10-12,1.145965505431636,0.15141793543301285,0.0034316728193102487,0.0005081528972395647,0.41464887234407816,0.002311495352849953
2021-10-13,1.1464837845880642,0.17120109354717555,0.010779888365221703,0.0005055530869661364,0.41257620901232356,0.002311495352849953
2021-10-14,1.1532279129111427,0.21491465342902058,0.14027420829694504,0.0005029665778339483,0.4106117122348286,0.002311495352849953
2021-10-15,1.1497965348687709,0.2597063203565732,-0.07136925322789969,0.0005003933017917431,0.408584121525186,0.002311495352849953
2021-10-18,1.1554545516175463,0.33895319349741615,0.11768245513426492,0.0004978331911364267,0.40661044671879215,0.002311495352849953
2021-10-19,1.1555652312320657,0.40005928921572487,0.0023021006017534145,0.0004952861785112878,0.4045774209835341,0.002311495352849953
2021-10-20,1.155986910100157,0.4249475587155506,0.008771103560954027,0.0004927521969042251,0.4025549185399048,0.002311495352849953
2021-10-21,1.1555571153732076,0.4528215464499544,-0.00893948603677049,0.0004902311796459843,0.4005425435192583,0.002311495352849953
2021-10-22,1.1595733392011862,0.46444510615171486,0.0835389562981405,0.0004877230604084045,0.3985747245877589,0.002311495352849953
2021-10-25,1.159431921969351,0.4741611560750971,-0.0029413961081503847,0.0004852277732026722,0.3965818942238754,0.002311495352849953
2021-10-26,1.160416671711059,0.47710655026069126,0.02048256232120454,0.00048274525237758614,0.3946010824295522,0.002311495352849953
2021-10-27,1.164396350179115,0.4669259306235607,0.08277849689552061,0.00048027543261782926,0.39266233841514586,0.002311495352849953
2021-10-28,1.1655784376429472,0.45222703005578724,0.024586998269240466,0.00047781824894225063,0.3907020493254896,0.002311495352849953
2021-10-29,1.1640720772690614,0.4409609675461427,-0.03133154766143686,0.00047537363670215564,0.38875344740825646,0.002311495352849953
2021-11-01,1.165579767801659,0.4241451672148529,0.031358954441455596,0.00047294153157960515,0.3868145970913335,0.002311495352849953
2021-11-02,1.163525672851554,0.4114666020136662,-0.0427240291848212,0.0004705218695857232,0.3848896508192257,0.002311495352849953
2021-11-03,1.1624668597810393,0.40300765131926514,-0.02202250404646144,0.00046811458705901365,0.38296762751855196,0.002311495352849953
2021-11-04,1.1660239018959222,0.37955254723209453,0.07398618709884831,0.00046571962066368496,0.38108015916036636,0.002311495352849953
2021-11-05,1.1685401185842104,0.35428554201140044,0.052338263709881455,0.0004633369073879841,0.37918845483380537,0.002311495352849953
2021-11-08,1.1670148983783373,0.33446524913807896,-0.03172338734029358,0.0004609663845425385,0.3772975444261581,0.002311495352849953
2021-11-09,1.1680061884473387,0.31728309167223806,0.02061829472723323,0.0004586079897587067,0.3754131822744146,0.002311495352849953
2021-11-10,1.1693476075930391,0.29522261071182393,0.027900937221080068,0.00045626166098693767,0.3735400086745316,0.002311495352849953
2021-11-11,1.1670608261408588,0.2783166417568996,-0.04756292158951036,0.000453927336495138,0.37168361978870956,0.002311495352849953
2021-11-12,1.1660804889052847,0.26664494540236794,-0.020390540778664566,0.0004516049548670477,0.36982728056053227,0.002311495352849953
2021-11-15,1.1661090358558113,0.25920355249765054,0.0005937638566298365,0.0004492944550006247,0.3679781459205072,0.002311495352849953
2021-11-16,1.167483069352844,0.2518787280758729,0.028579777998512856,0.0004469957761064369,0.3661423392094569,0.002311495352849953
2021-11-17,1.1690541635414124,0.24075039895515096,0.0326780225810697,0.0004447088577060628,0.36431696677920866,0.002311495352849953
2021-11-18,1.1675306642916639,0.2423507314800574,-0.03168819469707805,0.0004424336396305005,0.3625004026537284,0.002311495352849953
2021-11-19,1.1652749217653482,0.238613385545016,-0.04691691964318265,0.0004401700620185847,0.3606989066272038,0.002311495352849953
2021-11-22,1.1664122571649826,0.23159957862284455,0.02365608104225969,0.00043791806531541137,0.3588982101449192,0.002311495352849953
2021-11-23,1.1695278324571405,0.21633636116404406,0.06480222561652939,0.0004356775902707712,0.35712471573641885,0.002311495352849953
2021-11-24,1.169054622684497,0.20193310593239977,-0.009842474093983117,0.00043344857793759065,0.3553395765292182,0.002311495352849953
2021-11-25,1.167322889189719,0.19086762286889866,-0.036018732175422216,0.00043123096967038094,0.3535693653919097,0.002311495352849953
2021-11-26,1.1695125923308833,0.18178734309846598,0.04554571903974288,0.0004290247071236952,0.35181189062756435,0.002311495352849953
2021-11-29,1.16686981906218,0.1788563465931507,-0.054968197545319494,0.0004268297322505933,0.35006793868813346,0.002311495352849953
2021-11-30,1.1673414384125185,0.17801979239144314,0.008954789919923265,0.00042464598730111486,0.3483179999360053,0.0027737944234199436
2021-12-01,1.166697386063114,0.17884336825089636,-0.01222869240738935,0.0004224734148207595,0.34657715764091523,0.0027737944234199436
2021-12-02,1.1682477543317422,0.1804868454386354,0.029437563812086145,0.00042031195764897535,0.34484860470352663,0.0027737944234199436
2021-12-03,1.168542642543569,0.1779062808828577,0.005599078385516771,0.00041816155891765533,0.3431245184284028,0.0027737944234199436
2021-12-06,1.1677851500012781,0.1826447105545215,-0.014382821616991821,0.00041602216204964063,0.3414099301640491,0.0027737944234199436
2021-12-07,1.1679762490253447,0.1849232138942086,0.003628436799165541,0.00041389371075723245,0.33970294634099685,0.0027737944234199436
2021-12-08,1.168817092387534,0.18675263103129286,0.01596525839382861,0.0004117761490407109,0.3380057060566698,0.0027737944234199436
2021-12-09,1.1708575026325336,0.1862275174853146,0.0387419180271119,0.0004096694211868617,0.33632318220744856,0.0027737944234199436
2021-12-10,1.1698117884326156,0.18777226150836532,-0.019855149136836964,0.00040757347176751025,0.3346435374311475,0.0027737944234199436
2021-12-13,1.1692336969154868,0.18966089935259484,-0.010976255117274914,0.0004054882456380635,0.3329709221348738,0.0027737944234199436
2021-12-14,1.1684039753712006,0.19442289915209313,-0.015754133151286168,0.000403413687936059,0.33130730848775614,0.0027737944234199436
2021-12-15,1.1676939281609453,0.2090473823928882,-0.013481957181822305,0.0004013497440797214,0.3296516807611646,0.0027737944234199436
2021-12-16,1.1678473827314493,0.21680045203220755,0.0029136582414576785,0.00039929635976652646,0.3280034648043805,0.0027737944234199436
2021-12-17,1.1678189846294427,0.2253565738938507,-0.0005391929833750137,0.0003972534809717724,0.32636344893400393,0.0027737944234199436
2021-12-20,1.1658909252525838,0.23713466264493696,-0.03660870749321467,0.0003952210539471585,0.32473833267665553,0.0027737944234199436
2021-12-21,1.1659385301721612,0.24850406101789924,0.0009038865995217664,0.00039319902521937075,0.32311464509832716,0.0027737944234199436
2021-12-22,1.1652303094971943,0.2651142717243689,-0.0134469790156723,0.0003911873415886753,0.3214999759790587,0.0027737944234199436
2021-12-23,1.1658291002865457,0.2905644794945761,0.011369314810257049,0.0003891859501275185,0.31989312240575973,0.0027737944234199436
2021-12-24,1.1659389499642803,0.30990115288701187,0.002085751642653651,0.0003871947981791346,0.31829367854553053,0.0027737944234199436
2021-12-27,1.167478523742221,0.3259029748315346,0.029232741727766895,0.0003852138333561602,0.3167064829187475,0.0027737944234199436
2021-12-28,1.167008433687504,0.34747038275240527,-0.008925670189119179,0.00038324300353925593,0.31512334884209536,0.0027737944234199436
2021-12-29,1.1666796765519074,0.37431660971830427,-0.006242185278331131,0.0003812822568757352,0.3135479269222701,0.0027737944234199436
2021-12-30,1.163808584290575,0.4057648574328014,-0.0545132821823873,0.0003793315417782,0.3119950457773302,0.0027737944234199436
2021-12-31,1.1641050998324154,0.4356836339070685,0.0056300283415827495,0.00037739080692318367,0.3104352290345392,0.0027737944234199436
2022-01-04,1.164708377647124,0.4712592114121658,0.011454647359714038,0.00037546000124980043,0.3088837089340971,0.0027737944234199436
2022-01-05,1.1652656493485773,0.5124413155624609,0.010581009336267435,0.00037353907395840205,0.3073398501782195,0.0027737944234199436
2022-01-06,1.1634618228805793,0.5590462208098748,-0.03424941303002305,0.00037162797450924134,0.3058090160387929,0.0027737944234199436
2022-01-07,1.1615556540123602,0.5705588947483629,-0.03619248335098497,0.0003697266526211424,0.3042865204378545,0.0027737944234199436
2022-01-10,1.160123665739344,0.6004759444425817,-0.027189460540126876,0.00036783505827017775,0.3027687841694875,0.0027737944234199436
2022-01-11,1.1585359252869454,0.5623566667948126,-0.03014661506430391,0.00036595314168835205,0.30125948434063926,0.0027737944234199436
2022-01-12,1.1604519636847395,0.5290852642129965,0.03638018614499417,0.00036408085336229296,0.29975980450865575,0.0027737944234199436
2022-01-13,1.1613608301565301,0.5388192900685332,0.017256996171741076,0.00036221814403194824,0.2982624945056968,0.0027737944234199436
2022-01-14,1.1632865593484754,0.5628083447796512,0.036564549324008114,0.00036036496468928983,0.29677786686450464,0.0027737944234199436
2022-01-17,1.1616529293703424,0.5694907983626174,-0.031018176523949014,0.00035852126657702434,0.29529878816655647,0.0027737944234199436
2022-01-18,1.1609776604434145,0.5748930755474566,-0.01282144733644848,0.00035668700118731024,0.2938231161732827,0.0027737944234199436
2022-01-19,1.1605073461278455,0.5804225018422198,-0.008929924194608018,0.0003548621202604818,0.2923543993101469,0.0027737944234199436
2022-01-20,1.162267108935828,0.5901912251243938,0.033413132381194637,0.00035304657578377914,0.2908982095006738,0.0027737944234199436
2022-01-21,1.1626679305255507,0.5992291668360141,0.007610517617213386,0.00035124031999008516,0.2894440080530624,0.0027737944234199436
2022-01-24,1.163444516619572,0.6046350225878523,0.014745410030559968,0.0003494433053566687,0.28799787514838193,0.0027737944234199436
2022-01-25,1.1628218849713488,0.6061437034303995,-0.011822058767711434,0.00034765548460393434,0.28655858457800754,0.0027737944234199436
2022-01-26,1.1611827288096144,0.6075028998294872,-0.031122686531396042,0.0003458768106941782,0.28513063476320216,0.0027737944234199436
2022-01-27,1.1605586076405758,0.6072360190353371,-0.01185034702692949,0.0003441072368303507,0.2837056837430095,0.0027737944234199436
2022-01-28,1.1602846088212846,0.6083208413018466,-0.005202428172249025,0.0003423467164548252,0.2822872906505889,0.0027737944234199436
2022-02-07,1.1577711472246328,0.5951037568125057,-0.047723383052496154,0.00034059520324817297,0.2808872418037858,0.0027737944234199436
2022-02-08,1.1574270772150748,0.5858716508150594,-0.006532880798996018,0.0003388526511279446,0.27948301898742456,0.0027737944234199436
2022-02-09,1.155575617995155,0.5706392142037792,-0.03515399713203434,0.0003371190142474576,0.2780917829100592,0.0027737944234199436
2022-02-10,1.1554771964070403,0.5662740807400797,-0.001868736780395507,0.00033539424699459007,0.2767013414563947,0.0027737944234199436
2022-02-11,1.1576782290494363,0.5653225834039738,0.04179223027291349,0.00033367830399058077,0.27532656770166863,0.0027737944234199436
2022-02-14,1.1570484262055392,0.5597499630040296,-0.011958221156444427,0.00033197114008883514,0.2739506498584264,0.0027737944234199436
2022-02-15,1.1559924526262584,0.5485019814941189,-0.02005006832777883,0.0003302727103737375,0.272582906635334,0.0027737944234199436
2022-02-16,1.1559825821780576,0.534387664671619,-0.00017108405621351844,0.00032858297015946915,0.2712199922485061,0.0033285533081039323
2022-02-17,1.1555918610462717,0.5233000236614489,-0.006772345455374606,0.00032690187498883306,0.26986412161057843,0.0033285533081039323
2022-02-18,1.1557256271689529,0.5069910584286026,0.0023185451716956668,0.00032522938063208386,0.2685148278807841,0.0033285533081039323
2022-02-21,1.1551502417410204,0.49158299166717345,-0.00997316244767679,0.00032356544308576426,0.26717275106122623,0.0033285533081039323
2022-02-22,1.1535004047171435,0.47429366292790537,-0.028596299045066307,0.0003219100185715473,0.26584097604751544,0.0033285533081039323
2022-02-23,1.1550410161831677,0.47211644746488407,0.026703376276456033,0.00032026306353508463,0.26451533651880066,0.0033285533081039323
2022-02-24,1.152898720799852,0.4632863313170685,-0.03713214098851101,0.0003186245346448605,0.2631996538156786,0.0033285533081039323
2022-02-25,1.1550000121080706,0.4580118293171801,0.03642186123159077,0.0003169943887910517,0.2618902883064781,0.0033285533081039323
2022-02-28,1.1545317957774377,0.4547213153259151,-0.00811550077277862,0.00031537258308439334,0.2605811661717097,0.0033285533081039323
2022-03-01,1.1557622579107478,0.44649678678102556,0.02132757017834984,0.00031375907485505053,0.25928053466709966,0.0033285533081039323
2022-03-02,1.1567872971200353,0.44311464978325216,0.017766846905394314,0.0003121538216514956,0.257985710298009,0.0033285533081039323
2022-03-03,1.1542027368445933,0.44175351159146836,-0.04479723860877906,0.00031055678123939135,0.2567058157094538,0.0033285533081039323
2022-03-04,1.1542089351192135,0.4366292318813083,0.00010743467815761332,0.00030896791160047956,0.25542228668861755,0.0033285533081039323
2022-03-07,1.1545655037117333,0.44401650138479354,0.006180320230871282,0.0003073871709314759,0.2541453662369652,0.0033285533081039323
2022-03-08,1.164827705619016,0.46287976748670795,0.17787726222621403,0.0003058145176429698,0.2530328410078658,0.0033285533081039323
2022-03-09,1.1637234192153525,0.45797882207903473,-0.01914103473275025,0.00030424991035833026,0.2517695086988797,0.0033285533081039323
2022-03-10,1.1621368665448788,0.4548349719680235,-0.02749968753620827,0.0003026933079126173,0.25051444231945824,0.0033285533081039323
2022-03-11,1.1606728529063566,0.4599352139717824,-0.02537548891986112,0.0003011446693514989,0.24926508968505054,0.0033285533081039323
2022-03-14,1.160691511124295,0.4612662343265791,0.00032340281378506926,0.00029960395393017347,0.24801876475957219,0.0033285533081039323
2022-03-15,1.1618763939695211,0.46520485597278666,0.02053761660182412,0.00029807112111229783,0.24678077990425273,0.0033285533081039323
2022-03-16,1.1607587006415114,0.46588207915228047,-0.019372743380179937,0.00029654613056892066,0.24554875252066183,0.0033285533081039323
