date,kalman_beta,ols_beta,z_score
2021-08-27,0.1342227750458267,0.48411369920301217,-0.12925964829137748
2021-08-30,0.13443379846932613,0.4556324803907178,0.30974527718070144
2021-08-31,0.13439134899992453,0.38833064789399263,-0.06218671923901925
2021-09-01,0.1341551234206899,0.3077919085768189,-0.34661494331116116
2021-09-02,0.13402823391510268,0.2506134445500116,-0.18634438734060538
2021-09-03,0.13431175105332915,0.2300002437986038,0.4170797315163522
2021-09-06,0.13474237607036837,0.22934327745166264,0.6343069264312403
2021-09-07,0.13515039055050976,0.22251023081341292,0.6006010771629876
2021-09-08,0.13537900420045615,0.1975746418282363,0.33688251639706185
2021-09-09,0.13618864242562334,0.2085028177380787,1.1915317777863526
2021-09-10,0.1367962875260245,0.20653848185689094,0.8959754928078364
2021-09-13,0.13723002592652728,0.1901137588244667,0.6375744479440624
2021-09-14,0.13708293027296395,0.15279560679792528,-0.21584384319058667
2021-09-15,0.13690839952868056,0.124351804929124,-0.2553627022125678
2021-09-16,0.1368328744056007,0.10734361530760558,-0.11067681636128389
2021-09-17,0.1365963555325911,0.09194185164949167,-0.34729325562582586
2021-09-22,0.13670824989504352,0.09403188273588255,0.163424464408462
2021-09-23,0.13644177320042497,0.08277909768050631,-0.38679563344855433
2021-09-24,0.1360859756016997,0.0709426397125087,-0.5239694574509532
2021-09-27,0.13585867934221663,0.06185145828473595,-0.3323187899072036
2021-09-28,0.13569576712536766,0.0568295773776489,-0.2373570367411076
2021-09-29,0.13572252437983054,0.056764145691620284,0.03928131164606859
2021-09-30,0.13575561798591332,0.06064201981367691,0.04840050057746986
2021-10-08,0.13594926508809474,0.0679959350888874,0.28437613208430773
2021-10-11,0.13619768547228248,0.07564390436866684,0.36430693376459267
2021-10-12,0.13581255281344765,0.07308840244480264,-0.5680504910135245
2021-10-13,0.13529876778677433,0.0689394212633299,-0.7644481879887005
2021-10-14,0.1348967193311933,0.06609489688659093,-0.5950257468340808
2021-10-15,0.1346440711163355,0.06590087611945922,-0.3728984203729542
2021-10-18,0.13411728882087628,0.06219492377048334,-0.77732246480978
2021-10-19,0.13394432842448645,0.06168674498011435,-0.2544049187285639
2021-10-20,0.13325978329333654,0.05785499593507714,-1.016484028505719
2021-10-21,0.13161051286783476,0.04824937817192735,-2.445114688736894
2021-10-22,0.13010754089795634,0.04224651195795517,-2.237713653904195
2021-10-25,0.12864926703678828,0.04118176795890612,-2.174850986228584
2021-10-26,0.12757883792309735,0.040602874539773355,-1.5894418280412541
2021-10-27,0.12597503699173002,0.047437643199085465,-2.3979390241163068
2021-10-28,0.12471595425268883,0.04963488334204597,-1.8667976262052481
2021-10-29,0.12335531610970378,0.05167773337818798,-2.0145764958420442
2021-11-01,0.12165602152611542,0.056885741536856334,-2.5163701203261506
2021-11-02,0.11933065688109985,0.07012644601134821,-3.4563748826056147
2021-11-03,0.11797810171487876,0.07635089101912121,-2.0036494533667173
2021-11-04,0.11624835444091144,0.08469792645069697,-2.56666468270746
2021-11-05,0.11492746269822326,0.10545040080689004,-1.9654041852185284
2021-11-08,0.11404391200840017,0.12475236942127958,-1.3112688151445087
2021-11-09,0.11291198339250634,0.14459786930706406,-1.6754784611095648
2021-11-10,0.11181275372168699,0.16739703154891786,-1.6285291950061274
2021-11-11,0.11168268318515832,0.1885144181862514,-0.19211359374021825
2021-11-12,0.11086630599036687,0.21890977009920382,-1.206876309140117
2021-11-15,0.10983827347801219,0.25713248529001864,-1.5273891037739746
2021-11-16,0.10888271128623801,0.29889587930642414,-1.416921585301232
2021-11-17,0.10821235966898873,0.3408003470083572,-0.9935759951175567
2021-11-18,0.10732034501229493,0.3844288134354472,-1.324169368860841
2021-11-19,0.10717326640388344,0.4156256417389424,-0.21780440530497763
2021-11-22,0.1070307406553947,0.44327194251648455,-0.21075094588044258
2021-11-23,0.10692421978016399,0.4709062986115637,-0.1566311759520117
2021-11-24,0.10763103569084626,0.4915632195577058,1.0387474275781627
2021-11-25,0.10822748056707189,0.5238616206601132,0.8775990621020345
2021-11-26,0.10830504941572579,0.5589507867105679,0.11498700094252325
2021-11-29,0.10843569456364291,0.5915838373448246,0.19273089630145446
2021-11-30,0.10858149147602948,0.6256088904894016,0.21486344086750975
2021-12-01,0.10915647148116084,0.649165361158709,0.8463429439411319
2021-12-02,0.10962377668359423,0.6636521524630208,0.690084858583507
2021-12-03,0.1103229169224121,0.6742451110586722,1.0317582072968177
2021-12-06,0.11084724962182452,0.682575497393382,0.7751698980956957
2021-12-07,0.11161930390272538,0.689904057891509,1.1411980284467507
2021-12-08,0.11194556569907493,0.6994739856869212,0.4826408173745702
2021-12-09,0.11196496586513037,0.7091068177658939,0.0286534530180749
2021-12-10,0.1120516826742058,0.7181905592934186,0.12800586735790026
2021-12-13,0.11244934397191725,0.7239886691049113,0.5864771301449367
2021-12-14,0.11267234467033731,0.7321022211450289,0.3289368280879493
2021-12-15,0.11310963866930157,0.7284655656176363,0.6468621928494971
2021-12-16,0.11378227952071937,0.7175977967497288,0.9946562735261405
2021-12-17,0.11425657407856603,0.7039318029247892,0.7006916963157378
2021-12-20,0.11445980856807722,0.694936273935574,0.2989589734517834
2021-12-21,0.11461547831276897,0.6867489701365118,0.229047988231978
2021-12-22,0.11465743783126332,0.6723882274974531,0.06196963329074978
2021-12-23,0.11484795816630321,0.6615391401057484,0.2814733341527749
2021-12-24,0.1150898852330701,0.6504284414971524,0.3561185034982986
2021-12-27,0.11452880869801146,0.6429663787875705,-0.8274362328880674
2021-12-28,0.11409859794777973,0.639645406965445,-0.6347057622197869
2021-12-29,0.11365571087503633,0.6307850360573045,-0.6516893729520766
2021-12-30,0.11318867619878335,0.6258109216460552,-0.6890317197822446
2021-12-31,0.11293111333311613,0.6131143702422738,-0.3804686323830551
2022-01-04,0.11303601852768536,0.5963762804719592,0.15516944714031514
2022-01-05,0.11331206281560063,0.5822716869136636,0.4079727306847145
2022-01-06,0.11368961675768752,0.5610579243014379,0.5564817016266476
2022-01-07,0.11409602188895498,0.53785249511554,0.5987059014886442
2022-01-10,0.11428741091457574,0.5092715443427529,0.28164572705763147
2022-01-11,0.11481078799870598,0.48004347341794923,0.7710649660499761
2022-01-12,0.11540678420692717,0.42597598894576083,0.878046324423827
2022-01-13,0.11590100154952282,0.3665699535911659,0.7278268218135377
2022-01-14,0.11642341659886395,0.3427371477076592,0.7695614361477108
2022-01-17,0.1165814922342041,0.29544609674990224,0.23414723889940708
2022-01-18,0.1168646922585631,0.2467699020639053,0.418674486642062
2022-01-19,0.11749083083132071,0.16261719297340876,0.9243748779024891
2022-01-20,0.11804455083343643,0.13135933989008783,0.8173845101839176
2022-01-21,0.11856629780925071,0.04611222958218706,0.7722475444990076
2022-01-24,0.11883382504935242,-0.041066270958839086,0.39538130907219743
2022-01-25,0.11926937324655645,-0.11041429104319407,0.6438481842246533
2022-01-26,0.11955359944609013,-0.08424154943763941,0.42013747246021943
2022-01-27,0.11971659800043187,-0.11319791617045405,0.24076355649499526
2022-01-28,0.12031852238627375,0.0038901391225320265,0.8856227127777264
2022-02-07,0.12086750326715308,0.1114432434902224,0.807637883354368
2022-02-08,0.12154988314867732,0.2234055883828787,1.004770968222007
2022-02-09,0.1219168450716376,0.36486530933460076,0.5413430889005955
2022-02-10,0.12259008664824618,0.4995153389073186,0.9931552084879464
2022-02-11,0.12307361148324963,0.5469741090895711,0.7155325112403428
2022-02-14,0.12315097470005008,0.6550453707117669,0.1144186728453008
2022-02-15,0.1228843223176259,0.6016460444428327,-0.39391485827542594
2022-02-16,0.12298137503442762,0.5651379895545754,0.14320986372875896
2022-02-17,0.12257375444174182,0.4910258572282961,-0.6019997227229663
2022-02-18,0.12249466647170787,0.33358465193600906,-0.11648184160004957
2022-02-21,0.12261271842350797,0.26900026264032995,0.1737050098458442
2022-02-22,0.12235942965711404,0.1744845841163686,-0.37324775493846185
2022-02-23,0.12228999111427151,0.27991751796816783,-0.10227690637962068
2022-02-24,0.12171663609388458,0.35738277581722977,-0.8455421235418855
2022-02-25,0.12124978343075941,0.42905150496446876,-0.6908491234973387
2022-02-28,0.1210440782418616,0.3406360147573811,-0.3032192068989333
2022-03-01,0.12135160992353641,0.3936114076317604,0.4528935303766865
2022-03-02,0.12168499513866932,0.47573919210298593,0.4913969425006173
2022-03-03,0.12201168299594232,0.5906790113395016,0.48146206792568963
2022-03-04,0.12234971054928155,0.6360814421078985,0.49843371697678607
2022-03-07,0.12322044003867134,0.7444094265211268,1.2816965867896495
2022-03-08,0.12347121005928384,0.7625393359054712,0.36922280767166327
2022-03-09,0.12355050404461797,0.7705457049076926,0.1168147753159538
2022-03-10,0.12350917359073986,0.7351313128652499,-0.06082313557729514
2022-03-11,0.12358107109186835,0.7047937830502508,0.10586613875494104
2022-03-14,0.12296367691992348,0.6319318679747266,-0.9101649769831874
2022-03-15,0.12268763122674059,0.6135227147353997,-0.4078154095751695
2022-03-16,0.12289799370387329,0.6071146313429236,0.3099070519289315
2022-03-17,0.12308215759030516,0.6062744422476429,0.2717054101876677
2022-03-18,0.12340262769706577,0.6328411079319013,0.47299156086854643
2022-03-21,0.12359380987745582,0.6467257987691001,0.28228344691481244
2022-03-22,0.12377015662968331,0.654324736033055,0.2605327988151509
2022-03-23,0.12415675536960499,0.6684572433136251,0.5715762982422606
2022-03-24,0.12438198355124634,0.6622227049331108,0.3327372255244082
2022-03-25,0.12480834446138676,0.6738174059832641,0.6286056331745152
2022-03-28,0.12533902345526401,0.7019169761247204,0.7822738003754611
2022-03-29,0.12571882144201918,0.6996396722085125,0.5597990269748819
2022-03-30,0.1261274819494841,0.691904143533007,0.603349801641185
2022-03-31,0.1265676184095302,0.7208803470125398,0.6498088013710279
2022-04-01,0.12726128975774637,0.7245057814467504,1.024111108216666
2022-04-06,0.1276819595630819,0.7157064429573607,0.6195282055126496
2022-04-07,0.12793681916503266,0.6909183343483138,0.3765142503099336
2022-04-08,0.1279476563527257,0.6692872990038486,0.01597364859406716
2022-04-11,0.12752498366136444,0.6486320339804279,-0.6245703009560781
2022-04-12,0.1276772970045985,0.6466088264379337,0.2248695011555273
2022-04-13,0.12743647157920865,0.6482923012124899,-0.3556163444124901
2022-04-14,0.12749363411915718,0.6535811502936221,0.08433192092826126
2022-04-15,0.127655239415067,0.6661211273534219,0.23810403308800468
2022-04-18,0.12780519796149165,0.6811206774404573,0.22073017838975764
2022-04-19,0.12779630498032377,0.691968042101703,-0.013110429799457101
2022-04-20,0.1280731984757299,0.6825612770428592,0.4082097210751465
2022-04-21,0.1281538893990451,0.6721183110919688,0.11902153902787817
2022-04-22,0.12792745318414198,0.6626557384798245,-0.3341055856847117
2022-04-25,0.12721346482513698,0.656937225508286,-1.0584668832543105
2022-04-26,0.12676209364604007,0.6602864184483418,-0.66806662773162
2022-04-27,0.1264878697159684,0.650103348971152,-0.40546645403054904
2022-04-28,0.12619155069979296,0.655187006865598,-0.4377436080845691
2022-04-29,0.12613892447460737,0.6569178605234787,-0.0777266766882342
2022-05-05,0.126106083726234,0.6509155087017072,-0.048471692569056424
2022-05-06,0.12547623037085187,0.6602248622569503,-0.9314835623469491
2022-05-09,0.12470444649113345,0.6770851135196981,-1.1421539693194536
2022-05-10,0.12391472196576007,0.7014681435936556,-1.1700332408737248
2022-05-11,0.1234784635749749,0.712331433064121,-0.6452398986973862
2022-05-12,0.12288659235167562,0.7402585092008634,-0.8758485125228502
2022-05-13,0.12256396880515244,0.7970432783242907,-0.4765341703625695
2022-05-16,0.12227804097282013,0.8452283493518817,-0.42164151437908337
2022-05-17,0.12192173952221885,0.8725523090448993,-0.5249391164804144
2022-05-18,0.1212240295696441,0.9297544614323104,-1.0294869199125936
2022-05-19,0.1208048626008511,0.9601103442277759,-0.618845322456255
2022-05-20,0.12065075733901161,0.9711600514041114,-0.22742491916821167
2022-05-23,0.12036249180449463,0.9874606614300453,-0.42474974532471044
2022-05-24,0.1196204935750729,1.0102901739604822,-1.0936611785623946
2022-05-25,0.11924881814507535,1.0263533739751658,-0.5478697407220505
2022-05-26,0.11886086717107815,1.037117107023772,-0.5734095133596467
2022-05-27,0.11874495809374841,1.0541443190690412,-0.17083664862107092
2022-05-30,0.11879009339513023,1.0553984719010634,0.06650743434971602
2022-05-31,0.11905582330548567,1.0612676727420247,0.39180236340178337
2022-06-01,0.1193912372086917,1.0662575504065266,0.4948632561787706
2022-06-02,0.1199203494120993,1.0677419123372502,0.779880437640993
2022-06-06,0.12024078809382971,1.0719564320395998,0.4725526873776679
2022-06-07,0.12038501199332366,1.0664716592230397,0.21256690516293192
2022-06-08,0.12076585327296614,1.0679614934393016,0.5612896370925943
2022-06-09,0.12106146862870105,1.0705029784787925,0.4356207488819634
2022-06-10,0.12132782437464391,1.0956163251821114,0.3926979345941803
2022-06-13,0.1212786911128029,1.1220168070642775,-0.07269682961388538
2022-06-14,0.12099714860615522,1.1773123727614536,-0.41645037361864007
2022-06-15,0.12052893134986425,1.198168656742567,-0.6925931470642764
2022-06-16,0.11998735290336447,1.241990305446878,-0.8014399690696669
2022-06-17,0.11899590363771807,1.289941149276318,-1.4679617935211675
2022-06-20,0.11740383907115029,1.3527396224577581,-2.360923503138427
2022-06-21,0.1163329736551474,1.3827726289859341,-1.5852957618347885
2022-06-22,0.11507639794541466,1.4019546705199117,-1.8618146745370219
2022-06-23,0.11442435117141862,1.3897230268592444,-0.9645401852002848
2022-06-24,0.11370314286559502,1.379718885866426,-1.0669412012389579
2022-06-27,0.11335082599687943,1.3922270112288868,-0.5191904402775094
2022-06-28,0.11331914137025316,1.3911950689145827,-0.046708850191931946
2022-06-29,0.11333265251071575,1.3948144197388552,0.019919571765395664
2022-06-30,0.11342053794817185,1.3757338453235635,0.12975008572541488
2022-07-01,0.11307201036595106,1.3718912434099084,-0.5144497605123427
2022-07-04,0.11245103715843921,1.3533510302805112,-0.9186331715967129
2022-07-05,0.11218146962102211,1.334911221695807,-0.39851607273275685
2022-07-06,0.11192777833879904,1.3256712263099943,-0.3742512879326232
2022-07-07,0.11160302924133086,1.3236358699718125,-0.4797185026177432
2022-07-08,0.11126167386318953,1.3290162798852632,-0.5037443519286633
2022-07-11,0.1103960045970978,1.339682210232077,-1.278284096458754
2022-07-12,0.10914082340414244,1.3604517591711642,-1.858243723411474
2022-07-13,0.10808455035651589,1.353626761987915,-1.5656882582605953
2022-07-14,0.1068374486008157,1.3615372758421493,-1.847528517406441
2022-07-15,0.10478189349103557,1.3864284201518804,-3.054736974139693
2022-07-18,0.10380897086032989,1.3858357009790507,-1.4402753458791562
2022-07-19,0.1029758607244145,1.3724371331892524,-1.232999099226524
2022-07-20,0.10247623749713858,1.3682503201387501,-0.7378462961400559
2022-07-21,0.10204592545628614,1.364969385206653,-0.6359094997748882
2022-07-22,0.10175667633450504,1.3591317598576647,-0.42670096810051716
2022-07-25,0.10154047241293629,1.33276408754402,-0.3196891616069331
2022-07-26,0.10147031252749267,1.3176151808349985,-0.10351005588029907
2022-07-27,0.10152647597648311,1.298102702671452,0.08291307178534904
2022-07-28,0.10213015686916842,1.274857544260831,0.8893482524839607
2022-07-29,0.1024129702637104,1.2578554762434964,0.4168476040747673
2022-08-01,0.1029850287438471,1.246305448767675,0.8423938256879089
2022-08-02,0.10347632196839529,1.2337466503028753,0.7242078933122753
2022-08-03,0.10375262884184858,1.2249790460054364,0.40733335003761406
2022-08-04,0.10362364486647672,1.2094106428763214,-0.1906931378944554
2022-08-05,0.10377913224044027,1.1860785172402422,0.22994390498496714
2022-08-08,0.10433827989897472,1.1560575420863441,0.8260566644662626
2022-08-09,0.10459684288018234,1.140886275609661,0.3812735182593707
2022-08-10,0.10468386032638612,1.1334740408599318,0.12828881757918267
2022-08-11,0.10489739642939895,1.1302781088417293,0.3146390199953763
2022-08-12,0.10520342486518715,1.123955675138339,0.45082600404277384
2022-08-15,0.10531007688192971,1.1161081550131797,0.15723779434610735
2022-08-16,0.10550397792953826,1.1140512708618855,0.2858971543974832
2022-08-17,0.10509645892363836,1.123240521250157,-0.6025292829955365
2022-08-18,0.10482869173068389,1.1249536938701623,-0.39601489672467555
2022-08-19,0.10422012644250382,1.1210979796286515,-0.9007420712207557
2022-08-22,0.10404201414680177,1.1143729447557846,-0.2634856942124358
2022-08-23,0.10401018680903289,1.1149673718673527,-0.04695020704372746
2022-08-24,0.10403997962268616,1.1117277702455703,0.04390202843563171
2022-08-25,0.10386932431884412,1.1076396865178337,-0.2511380786360017
2022-08-26,0.10387237019038173,1.0987229936585017,0.004483542916802697
2022-08-29,0.10342586344724546,1.09122527599551,-0.6601873035453415
2022-08-30,0.10255108062800597,1.1007532355690877,-1.2916073536078474
2022-08-31,0.10186672433170492,1.0992453058628975,-1.0116536106239906
2022-09-01,0.10113297686764401,1.101597900661785,-1.0857292987775533
2022-09-02,0.10043451739464643,1.0999466964917226,-1.0336703609815203
2022-09-05,0.10003600513388558,1.0784940797924192,-0.5891774284014268
2022-09-06,0.09969198173735162,1.0638686825578807,-0.5082423300515293
2022-09-07,0.09931969361963056,1.0530758603784969,-0.550190109312582
2022-09-08,0.09918688292922845,1.0344549374362302,-0.19616576123959314
2022-09-09,0.09927232151873788,1.03778179167576,0.12563662222577301
2022-09-13,0.09934325394059612,1.052482003914787,0.1043099340899542
2022-09-14,0.09917871887331224,1.0627973488971625,-0.24239191571434313
2022-09-15,0.09894431819569621,1.0755589433230872,-0.3456251880535651
2022-09-16,0.09856496962630387,1.075648548043079,-0.5592434250398677
2022-09-19,0.09826201361164846,1.0736381140552824,-0.44653247786632483
2022-09-20,0.09782839987863555,1.0782584444985979,-0.6389029540405576
2022-09-21,0.09747275331533821,1.055505865114198,-0.5239586636162811
2022-09-22,0.09757604426675728,1.0148297220068634,0.15207726459241508
2022-09-23,0.09767099135614961,0.9512814729351202,0.13995101149207456
2022-09-26,0.09774678831291728,0.9132822311479675,0.11178783884096292
2022-09-27,0.09808036765139912,0.8802117738425728,0.4920222975925155
2022-09-28,0.09830293954209703,0.8249173288206617,0.3285189829113737
2022-09-29,0.09852799137308871,0.7561176456413194,0.331889038973199
2022-09-30,0.09853220161466962,0.6647375339958631,0.0062084723737132665
2022-10-10,0.09880115856284734,0.5496196783349463,0.3960417103647133
2022-10-11,0.09864992201818254,0.5014326827238851,-0.22340002934760483
2022-10-12,0.09844313344426354,0.49885118480421353,-0.3057152508371306
2022-10-13,0.0981048525485586,0.4899252507585873,-0.500050998661435
2022-10-14,0.09798467767205422,0.4853406147899442,-0.1775037555509427
2022-10-17,0.09752293299654535,0.4087907897473283,-0.6822059543636358
2022-10-18,0.0971601335325396,0.40888694943792875,-0.5361799514724764
2022-10-19,0.09673362727330559,0.43008069618327016,-0.6307779749594534
2022-10-20,0.0961667738724374,0.49832622817887867,-0.8391762567756158
2022-10-21,0.09583599396381368,0.5502283750646159,-0.4892692360895089
2022-10-24,0.09553130433395932,0.5990374453136382,-0.4504041085108739
2022-10-25,0.09505707901363786,0.6670609751777988,-0.700564534462159
2022-10-26,0.09468423970982458,0.7270780075292593,-0.5512298374294685
2022-10-27,0.0942949018212428,0.7920440027462102,-0.5755962083844546
2022-10-28,0.0936247506430526,0.8470381793301163,-0.9895545402129631
2022-10-31,0.09263838896486032,0.9408688489851551,-1.4594050767599427
2022-11-01,0.09222601965130461,0.9612633070210824,-0.6097217840759835
2022-11-02,0.09185577944065602,0.9813306179177305,-0.5463976160024461
2022-11-03,0.09156086610497058,0.9785937439134276,-0.4339558895381699
2022-11-04,0.09155236974856915,0.9735775258209577,-0.012491428448793614
2022-11-07,0.09147638528919516,0.9852292067423467,-0.11183661808635839
2022-11-08,0.09156577218567405,0.9977489139434603,0.13168438580922998
2022-11-09,0.09174514877141966,0.9758597485026006,0.26427520052223785
2022-11-10,0.0916768796414587,0.9664836918573276,-0.1007675529829747
2022-11-11,0.09201969166707909,0.9161554088266831,0.5047489954531157
2022-11-14,0.0923831045304396,0.8583515061579876,0.5356090575665003
2022-11-15,0.09286265214764651,0.807663986026177,0.7067491980951596
2022-11-16,0.09347811239970455,0.7512537845598253,0.9069393166228675
2022-11-17,0.09390750986942868,0.7384648421919499,0.6328979520452326
2022-11-18,0.09422355085755325,0.733543218184999,0.4657027075675256
2022-11-21,0.09430818206279866,0.7587838893683841,0.12501774201851049
2022-11-22,0.09439397059371088,0.8052178899137403,0.1270297944706416
2022-11-23,0.09452457452666561,0.8053601603683792,0.19321507575310076
2022-11-24,0.09458327735936779,0.7828450205421138,0.0864914166531303
2022-11-25,0.0948585253249296,0.748993994097323,0.4055350273386961
2022-11-28,0.09509207504809884,0.7039242699886428,0.34432273408929664
2022-11-29,0.0954551564969841,0.7138636126930521,0.5351549619358217
2022-11-30,0.09569584773980236,0.7123654207086519,0.35481504438589073
2022-12-01,0.09594184714690929,0.7213395404691562,0.3626919482918569
2022-12-02,0.09641205802325437,0.7497546394172799,0.6927618910663662
2022-12-05,0.09679772048332472,0.7884226421554391,0.5687490618167889
2022-12-06,0.09716074927425719,0.8375015958440001,0.535240573526862
2022-12-07,0.09738606799692404,0.8826736620703086,0.33239027074133354
2022-12-08,0.09781028284472155,0.9495069857268743,0.6256277168601685
2022-12-09,0.0985906788841024,1.0480392214759608,1.149265316019392
2022-12-12,0.09921129031159637,1.0721461352752206,0.9147197104979659
2022-12-13,0.09972984668484965,1.0849035858176443,0.7641707913681599
2022-12-14,0.1003517175547811,1.1058970025537131,0.9158617911282053
2022-12-15,0.10127408555909037,1.150286418327204,1.358623992717003
2022-12-16,0.10196055551709834,1.1854727659366022,1.0130319393498943
