date,pair,signal,z_score,beta,S,R,delta,quality,days_held,phase,symbol_x,symbol_y,initial_beta,pvalue_1y,pvalue_5y
2024-08-13,AG-NI,open_short,1.0141145937296563,4.0,9713186222.162113,9719033492.759546,0.97,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-14,AG-NI,hold,1.0024575500898714,4.0,9724623048.071793,9721171324.126532,0.97,bad,1,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-15,AG-NI,hold,1.0230169392474406,4.0,9726988066.040882,9739520959.625216,0.97,bad,2,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-16,AG-NI,hold,1.003230815710679,4.0,9745669863.705408,9742289901.931376,0.97,bad,3,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-19,AG-NI,hold,1.0206551346011523,4.0,9748843865.172747,9758827522.79871,0.98,bad,4,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-20,AG-NI,hold,1.0060842600599178,4.0,9765700706.970907,9763870275.541555,0.98,bad,5,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-21,AG-NI,hold,1.0278677189376633,4.0,9770893775.742393,9786238144.128895,0.98,bad,6,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-22,AG-NI,hold,1.0004218256290451,4.0,9793305776.947453,9786851404.534824,0.98,bad,7,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-23,AG-NI,hold,1.021197546586367,4.0,9794022343.691826,9803923013.958591,0.98,bad,8,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-26,AG-NI,hold,1.0174495586446195,4.0,9811515085.816,9818042724.653273,0.99,bad,9,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-27,AG-NI,hold,1.0245156794175754,4.0,9825670667.49337,9837854698.147137,0.99,bad,10,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-28,AG-NI,hold,1.0197201152531,4.0,9845296947.422712,9853837566.08158,0.99,bad,11,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-29,AG-NI,hold,1.0251507019764137,4.0,9861373087.143894,9874230138.914019,0.99,bad,12,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-08-30,AG-NI,hold,1.0232205248839679,4.0,9881768413.956593,9893101584.989704,0.99,bad,13,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-02,AG-NI,hold,0.9962203822805521,4.0,9900118354.520319,9890394419.87997,0.995,bad,14,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-03,AG-NI,hold,1.0069117378473451,4.0,9897442627.002615,9896167943.34134,0.995,bad,15,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-04,AG-NI,hold,0.9797067910804258,4.0,9902939779.431416,9880524949.615705,0.995,bad,16,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-05,AG-NI,hold,0.9588702106468342,4.0,9887398162.622364,9848935594.31146,0.995,bad,17,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-06,AG-NI,hold,0.95918662571132,4.0,9856115316.604347,9817698583.00549,0.995,bad,18,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-09,AG-NI,hold,0.9602223442996467,4.0,9824387147.626364,9787324628.572542,0.995,bad,19,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-10,AG-NI,hold,0.9464686985263353,4.0,9794191524.434992,9746778288.37454,0.995,bad,20,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-11,AG-NI,hold,0.9584056729633325,4.0,9753916141.204336,9715282201.605492,0.995,bad,21,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-12,AG-NI,hold,0.9737214389747116,4.0,9722411045.409042,9695396635.003988,0.995,bad,22,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-13,AG-NI,hold,0.9614049788378817,4.0,9703099688.781229,9666323590.173283,0.995,bad,23,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-18,AG-NI,hold,0.9643847974510925,4.0,9674110153.216513,9639562263.445803,0.995,bad,24,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-19,AG-NI,hold,0.9807141176416202,4.0,9647455509.523184,9625136750.941021,0.995,bad,25,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-20,AG-NI,hold,0.973321366994136,4.0,9633201828.34787,9605173558.584915,0.995,bad,26,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-23,AG-NI,hold,0.9715664680306341,4.0,9613134184.270018,9583936030.545757,0.995,bad,27,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-24,AG-NI,hold,0.9892271925015973,4.0,9592062768.582195,9576038952.062487,0.995,bad,28,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-25,AG-NI,hold,0.9881877090544887,4.0,9584730848.329374,9567382711.943123,0.995,bad,29,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-26,AG-NI,close,0.9968165860421784,4.0,9576269944.748028,9565303264.627287,0.995,bad,30,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-27,AG-NI,open_short,1.0021894958058086,4.0,9574249501.108364,9567339972.333324,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-09-30,AG-NI,hold,1.0419160043697184,4.0,9576161611.441399,9600477386.484217,0.995,bad,1,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-08,AG-NI,hold,1.0465311903251808,4.0,9609070737.07532,9637423044.276382,0.995,bad,2,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-09,AG-NI,hold,1.0729104022432006,4.0,9645664604.361475,9696065275.438053,0.995,bad,3,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-10,AG-NI,hold,1.039888630297143,4.0,9704405021.950756,9727984127.483091,0.995,bad,4,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-11,AG-NI,hold,1.0530002269026182,4.0,9736719380.558455,9770711431.679642,0.995,bad,5,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-14,AG-NI,hold,1.0484459836466424,4.0,9779706477.21401,9809892357.565346,0.995,bad,6,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-15,AG-NI,hold,1.0303493549165905,4.0,9818757591.455482,9834448159.402588,0.995,bad,7,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-16,AG-NI,hold,1.02116158241566,4.0,9843765578.446308,9851661955.168453,0.995,bad,8,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-17,AG-NI,hold,0.983316428476568,4.0,9860846409.288868,9838977989.75961,0.995,bad,9,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-18,AG-NI,hold,0.9826229543139362,4.0,9848392580.843422,9825782649.47928,0.995,bad,10,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-21,AG-NI,hold,0.9856672326907512,4.0,9836330460.928934,9815006841.477219,0.995,bad,11,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-22,AG-NI,hold,0.9515665157214905,4.0,9825571062.681002,9778280432.924986,0.995,bad,12,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-23,AG-NI,hold,0.9392950685215459,4.0,9788937774.40242,9732610706.998098,0.995,bad,13,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-24,AG-NI,hold,0.9504216977729917,4.0,9743011088.74616,9695341302.387466,0.995,bad,14,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-25,AG-NI,hold,0.9507475302085973,4.0,9705557336.483936,9658449882.073027,0.995,bad,15,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-28,AG-NI,hold,0.9524275316532521,4.0,9668891483.565865,9622944985.512842,0.995,bad,16,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-29,AG-NI,hold,0.9261565807171871,4.0,9633596216.540619,9568562042.40976,0.995,bad,17,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-30,AG-NI,hold,0.9358372290645288,4.0,9579356489.481985,9521400251.033323,0.995,bad,18,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-10-31,AG-NI,hold,0.9357931430070286,4.0,9531804994.612421,9474427664.01651,0.995,bad,19,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-01,AG-NI,hold,0.9482676571430563,4.0,9484409481.705854,9436590179.333046,0.995,bad,20,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-04,AG-NI,hold,0.9560516977708013,4.0,9446717205.655481,9404511721.472773,0.995,bad,21,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-05,AG-NI,hold,0.9555864866308719,4.0,9414644871.983803,9372208889.161705,0.995,bad,22,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-06,AG-NI,hold,0.9659011005364052,4.0,9381852259.957956,9347438101.332706,0.995,bad,23,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-07,AG-NI,hold,0.9989424343720268,4.0,9356915678.45256,9347025978.832914,0.995,bad,24,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-08,AG-NI,hold,1.020479666757663,4.0,9356694574.828564,9362899455.79776,0.995,bad,25,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-11,AG-NI,hold,1.0024597572147846,4.0,9372712452.554792,9365138611.782682,0.995,bad,26,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-12,AG-NI,hold,0.9980250816016891,4.0,9374450313.68431,9364031440.43461,0.995,bad,27,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-13,AG-NI,hold,0.9845377362778522,4.0,9373623923.898685,9352909786.60169,0.995,bad,28,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-14,AG-NI,hold,0.9835785047275529,4.0,9362047416.144226,9341077171.243135,0.995,bad,29,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-15,AG-NI,close,0.9626544142163102,4.0,9350464521.825338,9314038420.286453,0.995,bad,30,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-18,AG-NI,hold,0.9760944021194257,4.0,9323707675.283346,9296807217.578176,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-19,AG-NI,hold,0.9786500958275101,4.0,9306846775.19286,9281482466.22218,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-20,AG-NI,hold,0.996714307944918,4.0,9291417746.894472,9279441590.772564,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-21,AG-NI,open_short,1.004523018265913,4.0,9289616662.849571,9283217563.889086,0.995,bad,0,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-22,AG-NI,hold,0.9777224310235618,4.0,9293346235.911436,9267244545.648275,0.995,bad,1,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-25,AG-NI,hold,1.00386779699708,4.0,9277039403.064287,9270512427.68257,0.995,bad,2,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-26,AG-NI,hold,1.0088488846990806,4.0,9280207766.086962,9277498866.934607,0.995,bad,3,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-27,AG-NI,hold,0.9958363787987822,4.0,9287415577.470257,9274808433.093231,0.995,bad,4,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-28,AG-NI,hold,1.0067195980538464,4.0,9284410667.0468,9280200291.838379,0.995,bad,5,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-11-29,AG-NI,hold,0.9892859813249103,4.0,9290265751.360832,9272682681.01587,0.995,bad,6,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-02,AG-NI,hold,0.9909080197350384,4.0,9282527006.099077,9266355423.10286,0.995,bad,7,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-03,AG-NI,hold,0.9860770984413716,4.0,9276786348.480852,9256511808.626976,0.995,bad,8,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-04,AG-NI,hold,1.0054345978046153,4.0,9267008905.53178,9260971637.793377,0.995,bad,9,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-05,AG-NI,hold,0.9754481373637272,4.0,9271561906.670681,9243408073.060246,0.995,bad,10,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-06,AG-NI,hold,0.9896799967802847,4.0,9254011204.94275,9236231507.301838,0.995,bad,11,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-09,AG-NI,hold,0.9982900187825325,4.0,9246803547.85778,9235390521.612371,0.995,bad,12,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-10,AG-NI,hold,0.9911408074404957,4.0,9246352860.73893,9229304825.648588,0.995,bad,13,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-11,AG-NI,hold,0.9790636894226755,4.0,9240287754.835068,9214429551.556152,0.995,bad,14,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-12,AG-NI,hold,1.0170003220133441,4.0,9225728691.508354,9227535399.303322,0.995,bad,15,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-13,AG-NI,hold,1.020319149800769,4.0,9238272945.5682,9243134576.73947,0.995,bad,16,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-16,AG-NI,hold,0.9956496464096776,4.0,9253755170.726059,9240345837.242464,0.995,bad,17,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-17,AG-NI,hold,0.9738308473090312,4.0,9250951729.95352,9221656318.637442,0.995,bad,18,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-18,AG-NI,hold,0.9692103642376897,4.0,9232263410.80343,9199690048.155045,0.995,bad,19,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-19,AG-NI,hold,0.9697500134259224,4.0,9209808277.871157,9178144152.91151,0.995,bad,20,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-20,AG-NI,hold,0.969019510049897,4.0,9188138462.758135,9156124430.41595,0.995,bad,21,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-23,AG-NI,hold,0.9911405363970724,4.0,9166532257.218847,9150072678.055864,0.995,bad,22,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-24,AG-NI,hold,0.9908920627457646,4.0,9160513183.86325,9143846024.183884,0.995,bad,23,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-25,AG-NI,hold,0.9936662076525495,4.0,9154337184.165709,9139641826.673426,0.995,bad,24,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
2024-12-26,AG-NI,hold,1.0061470118563673,4.0,9150183934.332474,9144577043.974619,0.995,bad,25,trading,AG,NI,-3.340085,9.79393388459655e-06,0.0044542330887884455
