,open,high,low,close,volume,open_interest,symbol
2020-01-02,17917.73,18000.162,17843.512,17868.429,138353.0,235916.0,ZN
2020-01-03,17885.619,17972.073,17715.553,17741.686,214271.0,244114.0,ZN
2020-01-06,17676.021,18150.381,17619.229,18118.481,315346.0,239245.0,ZN
2020-01-07,18091.207,18186.118,18017.05,18169.329,194640.0,238971.0,ZN
2020-01-08,18185.905,18457.972,18179.11,18342.448,357478.0,247657.0,ZN
2020-01-09,18455.338,18523.535,18276.684,18324.198,276183.0,241337.0,ZN
2020-01-10,18413.357,18422.128,18195.643,18317.554,212418.0,239009.0,ZN
2020-01-13,18330.575,18348.027,18174.515,18255.428,177553.0,238531.0,ZN
2020-01-14,18228.379,18337.355,18024.942,18186.296,226263.0,240613.0,ZN
2020-01-15,18148.441,18235.284,18095.631,18220.225,143961.0,238396.0,ZN
2020-01-16,18230.285,18336.213,18098.594,18280.702,184110.0,234339.0,ZN
2020-01-17,18385.037,18440.205,18253.489,18339.666,188547.0,229463.0,ZN
2020-01-20,18373.095,18453.794,18300.812,18401.005,142666.0,230724.0,ZN
2020-01-21,18405.948,18467.067,18126.829,18192.638,188372.0,219546.0,ZN
2020-01-22,18271.136,18357.612,18174.671,18312.953,165581.0,215020.0,ZN
2020-01-23,18313.932,18321.016,18076.172,18144.841,154904.0,197868.0,ZN
2020-02-03,17197.088,17486.521,17128.247,17313.811,177570.0,178089.0,ZN
2020-02-04,17031.368,17401.638,16979.826,17357.012,165772.0,170763.0,ZN
2020-02-05,17268.611,17368.108,17255.333,17299.137,81705.0,171498.0,ZN
2020-02-06,17353.627,17411.771,17333.482,17357.264,79707.0,170858.0,ZN
2020-02-07,17324.235,17384.815,17291.52,17313.884,68079.0,172448.0,ZN
2020-02-10,17163.635,17211.112,17124.8,17155.449,106587.0,179268.0,ZN
2020-02-11,17121.402,17171.231,17096.14,17126.765,98831.0,181909.0,ZN
2020-02-12,17124.534,17177.97,16981.854,17078.507,119318.0,189747.0,ZN
2020-02-13,17083.171,17181.796,17043.489,17117.522,109471.0,189720.0,ZN
2020-02-14,17155.528,17232.78,17143.711,17223.937,85736.0,188659.0,ZN
2020-02-17,17156.99,17260.507,17131.797,17254.152,92595.0,194933.0,ZN
2020-02-18,17261.316,17277.427,17157.652,17195.578,82161.0,185457.0,ZN
2020-02-19,17187.614,17204.394,17139.286,17174.353,64118.0,187025.0,ZN
2020-02-20,17171.494,17216.399,17106.319,17177.097,81290.0,190412.0,ZN
2020-02-21,17119.847,17152.101,17028.005,17040.43,108149.0,201955.0,ZN
2020-02-24,16991.21,17020.8,16580.746,16605.956,198584.0,217941.0,ZN
2020-02-25,16567.996,16661.951,16462.459,16580.394,168949.0,223173.0,ZN
2020-02-26,16512.402,16543.623,16390.06,16462.98,147654.0,226279.0,ZN
2020-02-27,16491.866,16553.413,16460.475,16468.644,98665.0,226765.0,ZN
2020-02-28,16407.887,16414.325,15715.512,15899.846,293223.0,230790.0,ZN
2020-03-02,15994.377,16264.465,15968.63,16204.633,206404.0,228233.0,ZN
2020-03-03,16222.241,16288.351,16188.281,16240.683,133006.0,233868.0,ZN
2020-03-04,16025.644,16091.262,15896.108,16039.601,189385.0,238273.0,ZN
2020-03-05,15985.612,16152.977,15965.567,16091.524,141539.0,244120.0,ZN
2020-03-06,16061.147,16125.357,15985.915,16053.904,121659.0,245618.0,ZN
2020-03-09,15746.047,15759.352,15241.861,15559.418,243488.0,241041.0,ZN
2020-03-10,15771.439,16112.276,15759.373,16024.828,189516.0,238268.0,ZN
2020-03-11,16015.999,16163.17,15978.037,16011.241,144820.0,236196.0,ZN
2020-03-12,15933.822,16021.968,15800.677,15837.21,205035.0,239337.0,ZN
2020-03-13,15658.055,15944.64,15519.608,15811.952,268067.0,233893.0,ZN
2020-03-16,15744.864,15881.356,15539.035,15551.112,174968.0,239880.0,ZN
2020-03-17,15637.121,15758.996,15566.848,15670.584,200677.0,221679.0,ZN
2020-03-18,15363.281,15542.12,14724.026,14892.773,364907.0,237112.0,ZN
2020-03-19,15046.4,15108.778,14263.431,14443.222,345585.0,231816.0,ZN
2020-03-20,14803.904,15127.964,14617.687,15070.924,288230.0,214920.0,ZN
2020-03-23,14535.397,14771.651,14247.812,14628.75,227187.0,215255.0,ZN
2020-03-24,14858.106,15027.808,14627.348,14902.738,244705.0,220416.0,ZN
2020-03-25,14971.184,15046.052,14734.78,14922.119,204536.0,212904.0,ZN
2020-03-26,14888.888,15144.228,14821.663,14881.061,195270.0,213840.0,ZN
2020-03-27,15041.014,15393.897,14995.662,15375.46,271712.0,218515.0,ZN
2020-03-30,15216.202,15224.161,14963.371,15081.841,199242.0,210972.0,ZN
2020-03-31,15195.817,15239.93,15131.971,15170.905,110369.0,208923.0,ZN
2020-04-01,15244.097,15337.063,15065.521,15116.288,155133.0,205975.0,ZN
2020-04-02,15115.106,15487.388,14914.466,15372.228,270403.0,213059.0,ZN
2020-04-03,15374.842,15518.125,15290.515,15508.738,177370.0,212439.0,ZN
2020-04-07,15635.301,15888.609,15617.128,15817.245,178650.0,210724.0,ZN
2020-04-08,15740.227,15770.142,15633.828,15661.178,159920.0,211590.0,ZN
2020-04-09,15698.376,15793.74,15541.761,15563.993,161242.0,208835.0,ZN
2020-04-10,15560.569,15733.15,15460.464,15668.901,167031.0,210538.0,ZN
2020-04-13,15672.363,15800.513,15615.138,15751.635,122261.0,211511.0,ZN
2020-04-14,15718.471,15971.276,15688.606,15896.151,199906.0,214601.0,ZN
2020-04-15,15870.16,15992.557,15780.065,15814.961,159064.0,216093.0,ZN
2020-04-16,15822.321,16030.694,15777.738,15961.254,160164.0,214793.0,ZN
2020-04-17,16070.379,16188.758,16019.676,16120.118,173186.0,215640.0,ZN
2020-04-20,16123.452,16228.142,15970.475,16117.473,145512.0,213999.0,ZN
2020-04-21,16088.846,16124.465,15544.93,15643.115,260646.0,211779.0,ZN
2020-04-22,15626.885,15873.181,15589.107,15842.664,219899.0,214527.0,ZN
2020-04-23,15802.398,15893.307,15736.141,15788.744,157929.0,218517.0,ZN
2020-04-24,15661.1,15865.988,15608.224,15791.485,174364.0,223995.0,ZN
2020-04-27,15886.215,16158.432,15877.473,16035.81,223202.0,225184.0,ZN
2020-04-28,16028.835,16106.412,15932.4,16080.141,144621.0,227603.0,ZN
2020-04-29,16170.011,16337.142,16130.482,16294.843,196849.0,235204.0,ZN
2020-04-30,16350.201,16380.266,16215.44,16323.19,145931.0,231748.0,ZN
2020-05-06,16226.004,16509.225,16195.857,16385.325,188800.0,241576.0,ZN
2020-05-07,16425.275,16690.563,16408.378,16607.69,260805.0,252394.0,ZN
2020-05-08,16711.637,16996.014,16648.296,16931.419,304951.0,268434.0,ZN
2020-05-11,16900.189,16935.179,16795.139,16821.302,193070.0,266179.0,ZN
2020-05-12,16810.041,16961.515,16780.324,16791.191,164776.0,262991.0,ZN
2020-05-13,16778.159,16859.948,16415.386,16594.291,243309.0,253042.0,ZN
2020-05-14,16584.892,16611.612,16319.101,16420.497,217012.0,243541.0,ZN
2020-05-15,16344.795,16498.46,16228.347,16458.567,219061.0,242665.0,ZN
2020-05-18,16408.198,16708.199,16348.2,16578.21,194838.0,239157.0,ZN
2020-05-19,16690.709,16925.883,16661.787,16724.716,221387.0,235885.0,ZN
2020-05-20,16751.879,16850.421,16703.131,16735.019,163480.0,235157.0,ZN
2020-05-21,16754.256,16769.891,16410.068,16482.187,319640.0,233268.0,ZN
2020-05-22,16445.567,16530.568,16176.088,16364.752,344930.0,227108.0,ZN
2020-05-25,16352.842,16482.231,16156.511,16303.465,211793.0,223819.0,ZN
2020-05-26,16341.248,16434.43,16199.422,16267.186,191643.0,222918.0,ZN
2020-05-27,16286.854,16422.472,16043.54,16052.205,264675.0,223475.0,ZN
2020-05-28,16032.632,16223.248,15954.499,16145.014,255855.0,216551.0,ZN
2020-05-29,16163.163,16419.075,16086.674,16360.637,227789.0,214515.0,ZN
2020-06-01,16477.954,16607.547,16351.663,16468.078,244451.0,212658.0,ZN
2020-06-02,16453.89,16627.52,16424.183,16577.465,187016.0,214985.0,ZN
2020-06-03,16627.499,16754.152,16440.459,16549.788,259420.0,221644.0,ZN
2020-06-04,16627.261,16673.329,16483.864,16502.275,233534.0,222656.0,ZN
2020-06-05,16507.967,16669.128,16452.505,16600.098,234197.0,219772.0,ZN
2020-06-08,16681.317,16758.123,16218.662,16459.818,311317.0,216422.0,ZN
2020-06-09,16481.725,16658.342,16399.067,16444.881,263623.0,202502.0,ZN
2020-06-10,16410.947,16511.124,16307.834,16367.796,243367.0,203173.0,ZN
2020-06-11,16417.374,16824.192,16295.725,16347.656,428860.0,201854.0,ZN
2020-06-12,16297.049,16448.908,16177.105,16397.104,277753.0,198455.0,ZN
2020-06-15,16391.78,16452.716,16183.871,16228.831,263523.0,201107.0,ZN
2020-06-16,16222.677,16512.045,16207.718,16470.543,239404.0,191488.0,ZN
2020-06-17,16512.452,16678.303,16378.796,16660.968,257483.0,200882.0,ZN
2020-06-18,16653.322,16764.67,16541.0,16630.697,242982.0,204522.0,ZN
2020-06-19,16704.842,16953.226,16676.308,16916.531,303434.0,214462.0,ZN
2020-06-22,16958.843,17000.155,16751.126,16809.966,269347.0,213669.0,ZN
2020-06-23,16863.464,17034.09,16713.319,16771.732,278464.0,204880.0,ZN
2020-06-24,16762.216,16809.93,16638.068,16720.278,172073.0,197036.0,ZN
2020-06-29,16677.828,16748.39,16567.305,16608.18,119532.0,194730.0,ZN
2020-06-30,16649.951,16878.331,16627.186,16816.992,204878.0,198247.0,ZN
2020-07-01,16820.754,16865.152,16641.2,16668.478,199955.0,201372.0,ZN
2020-07-02,16616.683,16790.34,16569.869,16757.132,200788.0,196780.0,ZN
2020-07-03,16730.449,16759.859,16654.204,16728.365,164748.0,196545.0,ZN
2020-07-06,16692.038,16794.054,16598.834,16791.93,232018.0,195967.0,ZN
2020-07-07,16782.325,16828.397,16620.586,16695.977,216720.0,198605.0,ZN
2020-07-08,16715.587,17090.714,16669.172,17073.194,273293.0,208559.0,ZN
2020-07-09,17136.285,17613.89,17102.02,17510.562,456414.0,215285.0,ZN
2020-07-10,17533.53,17712.322,17349.294,17512.907,383194.0,208208.0,ZN
2020-07-13,17599.423,18141.668,17586.01,17980.136,445194.0,207331.0,ZN
2020-07-14,18032.125,18418.922,17786.276,17917.682,500426.0,206950.0,ZN
2020-07-15,17854.092,17984.649,17730.675,17849.071,288930.0,207150.0,ZN
2020-07-16,17885.425,17937.584,17492.634,17674.2,386293.0,190198.0,ZN
2020-07-17,17734.99,17956.941,17695.352,17841.765,296167.0,188177.0,ZN
2020-07-20,17802.496,17824.875,17512.363,17643.454,262222.0,180476.0,ZN
