,open,high,low,close,volume,open_interest,symbol
2023-07-07,448.935,451.132,448.74,450.958,291687.0,365977.0,AU
2023-07-10,451.753,453.153,451.203,452.254,260513.0,369506.0,AU
2023-07-11,450.629,452.962,450.484,452.372,265098.0,368281.0,AU
2023-07-12,452.177,453.196,452.031,452.366,229208.0,371619.0,AU
2023-07-13,453.538,456.807,452.667,456.566,324856.0,392701.0,AU
2023-07-14,455.874,456.589,453.621,454.28,279068.0,389271.0,AU
2023-07-17,454.769,456.399,453.792,455.607,262067.0,388488.0,AU
2023-07-18,454.81,457.272,454.516,457.207,213002.0,393859.0,AU
2023-07-19,458.586,463.446,458.064,462.735,336213.0,406796.0,AU
2023-07-20,463.334,463.945,461.425,462.261,245223.0,409096.0,AU
2023-07-21,460.217,461.3,459.275,459.714,263609.0,404351.0,AU
2023-07-24,459.1,459.643,457.957,459.467,243804.0,396429.0,AU
2023-07-25,460.291,460.35,457.081,457.231,285843.0,390417.0,AU
2023-07-26,456.362,459.201,455.716,459.077,231239.0,387255.0,AU
2023-07-27,459.526,460.779,457.97,460.214,237055.0,387563.0,AU
2023-07-28,458.153,458.503,455.693,456.732,353086.0,374693.0,AU
2023-07-31,457.727,457.949,455.965,456.436,227665.0,366138.0,AU
2023-08-01,458.575,459.103,457.792,458.072,183468.0,361806.0,AU
2023-08-02,456.34,457.941,455.768,457.648,200453.0,362138.0,AU
2023-08-03,457.076,457.366,455.493,455.553,196994.0,360816.0,AU
2023-08-04,454.432,455.903,454.182,454.901,195416.0,358703.0,AU
2023-08-07,455.855,457.319,455.424,456.159,204451.0,354367.0,AU
2023-08-08,456.053,456.649,454.972,456.165,137298.0,354503.0,AU
2023-08-09,455.507,456.759,455.197,455.867,183962.0,353887.0,AU
2023-08-10,455.257,455.991,453.625,454.141,201130.0,356078.0,AU
2023-08-11,455.05,456.243,454.271,455.973,220364.0,360715.0,AU
2023-08-14,456.357,456.696,455.506,456.171,145727.0,359821.0,AU
