,open,high,low,close,volume,open_interest,symbol
2021-07-01,5141.768,5181.339,5099.361,5130.973,1637240.0,1631097.0,RB
2021-07-02,5141.201,5162.462,5055.269,5109.325,1845063.0,1608102.0,RB
2021-07-05,5100.865,5208.373,5062.456,5204.022,1822730.0,1728137.0,RB
2021-07-06,5214.288,5296.075,5204.045,5294.903,1671234.0,1801589.0,RB
2021-07-07,5302.563,5424.476,5246.964,5423.152,2301925.0,2002078.0,RB
2021-07-08,5443.777,5459.166,5344.182,5383.047,2185459.0,2018562.0,RB
2021-07-09,5361.712,5425.828,5273.259,5416.273,2479473.0,2048241.0,RB
2021-07-12,5463.875,5515.077,5405.174,5417.626,2126495.0,2000510.0,RB
2021-07-13,5404.471,5445.429,5367.893,5442.107,1717548.0,1954482.0,RB
2021-07-14,5440.591,5565.076,5424.82,5564.95,1976275.0,2009154.0,RB
2021-07-15,5554.315,5583.253,5488.394,5531.713,1874822.0,1942711.0,RB
2021-07-16,5526.518,5568.134,5430.792,5544.817,2188436.0,1937962.0,RB
2021-07-19,5563.94,5634.112,5548.357,5551.071,1880784.0,1923171.0,RB
2021-07-20,5513.464,5620.17,5449.654,5586.028,2051025.0,1953662.0,RB
2021-07-21,5593.703,5633.202,5514.717,5554.532,1732243.0,1972710.0,RB
2021-07-22,5544.179,5664.003,5480.199,5653.145,2907333.0,2174890.0,RB
2021-07-23,5668.44,5703.566,5634.658,5675.306,1620495.0,2161535.0,RB
2021-07-26,5664.603,5758.252,5629.146,5699.602,2055280.0,2173444.0,RB
2021-07-27,5696.805,5762.628,5597.03,5633.478,2090646.0,2154911.0,RB
2021-07-28,5625.27,5726.089,5607.833,5667.233,1888999.0,2139384.0,RB
2021-07-29,5673.529,5768.706,5641.48,5755.656,1711675.0,2136395.0,RB
2021-07-30,5759.094,5800.415,5677.548,5746.593,2362984.0,2127708.0,RB
2021-08-02,5665.43,5685.268,5352.718,5414.399,4147661.0,1934181.0,RB
2021-08-03,5402.369,5417.952,5234.15,5239.855,2693326.0,1854567.0,RB
2021-08-04,5223.189,5469.52,5215.348,5461.03,2817829.0,1892482.0,RB
2021-08-05,5462.476,5514.499,5376.866,5383.052,2768896.0,1828946.0,RB
2021-08-06,5381.942,5456.133,5321.605,5384.404,2155806.0,1787860.0,RB
2021-08-09,5380.732,5398.369,5260.375,5330.021,2338548.0,1768468.0,RB
2021-08-10,5357.218,5465.064,5331.264,5458.142,2338512.0,1829734.0,RB
2021-08-11,5464.46,5557.151,5460.736,5548.094,2152731.0,1866301.0,RB
2021-08-12,5522.487,5549.556,5413.587,5415.166,2322012.0,1854169.0,RB
2021-08-13,5415.78,5472.803,5367.783,5454.466,2285846.0,1830122.0,RB
2021-08-16,5456.925,5471.868,5284.723,5320.85,3073222.0,1812612.0,RB
2021-08-17,5306.423,5369.167,5282.745,5334.785,1834438.0,1795008.0,RB
2021-08-18,5328.863,5350.351,5120.374,5142.967,3394596.0,1865389.0,RB
2021-08-19,5094.106,5124.353,4929.925,5022.645,3908607.0,1844079.0,RB
2021-08-20,4956.501,5125.677,4892.712,5102.148,2992006.0,1841695.0,RB
2021-08-23,5117.73,5173.586,5068.29,5111.372,2699958.0,1798032.0,RB
2021-08-24,5146.828,5241.396,5117.874,5233.834,2455982.0,1748792.0,RB
2021-08-25,5238.884,5274.841,5199.317,5226.685,2083939.0,1678092.0,RB
2021-08-26,5212.794,5272.349,5106.378,5109.854,2654828.0,1658408.0,RB
2021-08-27,5095.705,5227.152,5064.814,5210.536,2547661.0,1630937.0,RB
2021-08-30,5229.326,5356.973,5172.099,5337.572,2437354.0,1634615.0,RB
2021-08-31,5349.106,5362.414,5274.514,5293.488,1977843.0,1628206.0,RB
2021-09-01,5284.075,5300.648,5188.014,5233.853,2481308.0,1645068.0,RB
2021-09-02,5241.335,5333.539,5206.93,5262.409,3065048.0,1610482.0,RB
2021-09-03,5250.75,5426.548,5231.878,5384.152,2707146.0,1682641.0,RB
2021-09-06,5393.246,5463.138,5345.578,5442.654,2531204.0,1719653.0,RB
2021-09-07,5449.521,5521.05,5433.058,5465.759,2151788.0,1701167.0,RB
2021-09-08,5449.211,5459.831,5372.295,5424.556,2321537.0,1655576.0,RB
2021-09-09,5441.054,5653.849,5429.249,5642.046,2933249.0,1833422.0,RB
2021-09-10,5682.0,5699.476,5573.207,5606.302,2426531.0,1860826.0,RB
2021-09-13,5607.424,5726.798,5587.349,5605.69,2302556.0,1894188.0,RB
2021-09-14,5620.505,5643.988,5451.981,5458.701,3144413.0,1783998.0,RB
2021-09-15,5463.462,5540.724,5379.226,5478.892,3267081.0,1736759.0,RB
2021-09-16,5501.977,5643.845,5486.974,5509.422,3164649.0,1744158.0,RB
2021-09-17,5528.041,5562.053,5391.371,5452.628,3393650.0,1630124.0,RB
2021-09-22,5476.855,5616.239,5412.383,5611.548,2319302.0,1724772.0,RB
2021-09-23,5607.879,5646.019,5525.81,5568.956,2633199.0,1752874.0,RB
2021-09-24,5556.361,5562.772,5417.575,5443.953,2837903.0,1663489.0,RB
2021-09-27,5434.718,5571.959,5363.423,5533.019,2894906.0,1620269.0,RB
2021-09-28,5539.803,5605.042,5509.396,5594.527,2138279.0,1609226.0,RB
2021-09-29,5600.112,5658.97,5540.71,5616.126,2127640.0,1574038.0,RB
2021-09-30,5594.345,5695.884,5550.181,5664.66,2231903.0,1522257.0,RB
2021-10-08,5734.212,5797.196,5661.307,5708.232,1538714.0,1571314.0,RB
2021-10-11,5713.295,5815.146,5694.287,5761.831,2438684.0,1721833.0,RB
2021-10-12,5759.279,5768.022,5517.573,5526.44,3144995.0,1696694.0,RB
2021-10-13,5498.102,5539.046,5242.49,5392.642,3790492.0,1621044.0,RB
2021-10-14,5391.269,5498.78,5356.427,5427.965,2302009.0,1619231.0,RB
2021-10-15,5432.937,5508.169,5386.217,5472.207,1991824.0,1617510.0,RB
2021-10-18,5467.76,5481.712,5268.184,5371.457,2950884.0,1649962.0,RB
2021-10-19,5352.895,5508.64,5324.974,5486.502,2441143.0,1663743.0,RB
2021-10-20,5460.648,5472.751,5240.995,5243.258,3318958.0,1724285.0,RB
2021-10-21,5223.867,5317.002,4911.829,4913.917,4380382.0,1947614.0,RB
2021-10-22,4919.328,4974.139,4715.079,4841.375,5095803.0,2034430.0,RB
2021-10-25,4847.989,4894.135,4754.601,4758.45,3632865.0,2199621.0,RB
2021-10-26,4754.672,4854.209,4714.693,4817.372,3575184.0,2265872.0,RB
2021-10-27,4827.11,4880.143,4532.438,4561.388,4947128.0,2398077.0,RB
2021-10-28,4523.287,4760.011,4376.434,4622.309,6078016.0,2308285.0,RB
2021-10-29,4616.001,4676.019,4474.355,4542.093,3992215.0,2371520.0,RB
2021-11-01,4525.154,4585.578,4364.387,4388.695,3672030.0,2580640.0,RB
2021-11-02,4378.383,4429.026,4118.347,4133.465,4785643.0,2653859.0,RB
2021-11-03,4150.098,4360.842,4138.67,4300.31,4217323.0,2636838.0,RB
2021-11-04,4303.609,4318.36,4061.711,4137.128,4273649.0,2795238.0,RB
2021-11-05,4145.491,4202.269,4038.438,4151.286,3830523.0,2738890.0,RB
2021-11-08,4160.667,4281.999,4118.062,4213.85,3749496.0,2705637.0,RB
2021-11-09,4193.861,4236.047,4094.22,4123.958,3471727.0,2791190.0,RB
2021-11-10,4073.891,4099.864,3895.294,4081.122,5174870.0,2762842.0,RB
2021-11-11,4102.19,4305.98,4060.588,4293.723,5111300.0,2708082.0,RB
2021-11-12,4279.037,4280.685,4106.839,4109.646,4602269.0,2812783.0,RB
2021-11-15,4068.868,4113.82,3988.24,4000.78,4877681.0,2907973.0,RB
2021-11-16,4009.107,4119.124,3977.283,3982.123,4045352.0,2944960.0,RB
2021-11-17,3977.504,4032.352,3933.032,4012.351,4408442.0,3008592.0,RB
2021-11-18,3996.863,4013.145,3913.881,3922.698,4077079.0,3078474.0,RB
2021-11-19,3903.244,4125.919,3881.848,4073.935,5370605.0,3023316.0,RB
2021-11-22,4040.106,4151.955,4011.226,4072.053,4345605.0,3052182.0,RB
2021-11-23,4067.229,4231.292,4038.645,4099.138,4594484.0,3033467.0,RB
2021-11-24,4097.507,4322.3,4097.381,4306.84,4701503.0,2944124.0,RB
2021-11-25,4296.287,4353.254,4265.723,4305.877,3656544.0,2890214.0,RB
2021-11-26,4291.587,4301.566,4161.064,4165.09,3591193.0,3014096.0,RB
2021-11-29,4107.504,4248.099,4097.663,4198.434,2861296.0,2925125.0,RB
2021-11-30,4208.995,4253.244,4131.364,4212.554,2812616.0,2952841.0,RB
2021-12-01,4210.519,4345.23,4206.307,4335.719,2911511.0,2940160.0,RB
2021-12-02,4336.28,4390.692,4255.473,4317.929,3094848.0,2975549.0,RB
2021-12-03,4316.284,4401.175,4296.581,4399.224,2858335.0,2985565.0,RB
2021-12-06,4414.753,4454.995,4348.367,4371.863,2518043.0,2980434.0,RB
2021-12-07,4387.736,4498.338,4378.694,4456.652,2658399.0,2927343.0,RB
2021-12-08,4460.427,4479.883,4359.184,4362.73,2781223.0,2984586.0,RB
2021-12-09,4344.506,4397.693,4279.897,4300.149,2912433.0,2953519.0,RB
2021-12-10,4284.529,4342.034,4265.919,4319.963,2279513.0,2886331.0,RB
2021-12-13,4317.319,4411.219,4280.777,4408.923,2526367.0,2934608.0,RB
2021-12-14,4403.3,4420.172,4347.909,4378.695,1828638.0,2865496.0,RB
2021-12-15,4378.155,4455.565,4359.976,4430.161,2142248.0,2944751.0,RB
2021-12-16,4423.538,4514.745,4415.69,4509.152,1899924.0,2930131.0,RB
2021-12-17,4507.453,4539.101,4466.021,4484.632,1793736.0,2896101.0,RB
2021-12-20,4476.89,4574.266,4446.569,4452.298,2257523.0,2880242.0,RB
2021-12-21,4459.055,4498.365,4421.993,4451.248,2179844.0,2833983.0,RB
2021-12-22,4456.707,4472.697,4387.805,4411.585,1909590.0,2808038.0,RB
2021-12-23,4404.573,4459.644,4380.147,4449.749,1931417.0,2832633.0,RB
2021-12-24,4451.043,4512.377,4449.044,4489.136,1797864.0,2827393.0,RB
2021-12-27,4481.496,4491.281,4267.066,4281.54,2510761.0,2857592.0,RB
2021-12-28,4333.194,4366.188,4271.913,4292.258,1806642.0,2735733.0,RB
2021-12-29,4288.556,4316.302,4244.217,4286.654,1992538.0,2689817.0,RB
2021-12-30,4288.763,4335.669,4237.999,4253.677,2125612.0,2669333.0,RB
2021-12-31,4252.258,4314.761,4237.639,4283.169,1631353.0,2553290.0,RB
2022-01-04,4274.452,4361.739,4257.165,4358.945,1291854.0,2571219.0,RB
2022-01-05,4362.019,4418.14,4348.435,4409.041,1450496.0,2586450.0,RB
2022-01-06,4416.27,4469.282,4397.338,4459.093,1602728.0,2617898.0,RB
2022-01-07,4461.566,4490.861,4419.809,4486.53,1411015.0,2592200.0,RB
2022-01-10,4487.104,4498.258,4427.132,4453.733,1252510.0,2544566.0,RB
2022-01-11,4461.018,4550.618,4443.37,4549.184,1717088.0,2665732.0,RB
2022-01-12,4552.61,4595.5,4532.123,4593.316,1170090.0,2620830.0,RB
2022-01-13,4593.915,4661.192,4589.441,4594.776,1516614.0,2600493.0,RB
2022-01-14,4587.724,4640.756,4568.021,4624.928,1256710.0,2528246.0,RB
2022-01-17,4630.626,4651.908,4485.693,4518.54,1947142.0,2519292.0,RB
2022-01-18,4512.883,4582.544,4502.691,4564.099,1159344.0,2454949.0,RB
2022-01-19,4588.076,4704.007,4585.773,4675.991,1807263.0,2459508.0,RB
2022-01-20,4683.277,4709.831,4644.483,4681.949,1334441.0,2422150.0,RB
2022-01-21,4681.601,4727.012,4649.685,4680.506,1455585.0,2380327.0,RB
2022-01-24,4690.821,4754.715,4624.382,4634.912,1715352.0,2371657.0,RB
2022-01-25,4631.081,4698.089,4601.101,4689.429,1327874.0,2261181.0,RB
2022-01-26,4688.935,4705.933,4604.56,4662.669,1391107.0,2205100.0,RB
2022-01-27,4665.997,4722.309,4623.039,4642.235,1495173.0,2149023.0,RB
2022-01-28,4656.642,4796.261,4648.406,4794.795,1334316.0,2093075.0,RB
2022-02-07,4827.827,4843.546,4763.664,4811.432,837589.0,2105403.0,RB
2022-02-08,4802.365,4907.793,4801.928,4874.15,1335963.0,2196407.0,RB
2022-02-09,4862.833,4895.396,4787.464,4804.912,1507074.0,2266256.0,RB
2022-02-10,4809.254,4924.612,4796.779,4910.905,1614232.0,2384275.0,RB
2022-02-11,4940.478,4989.32,4862.797,4866.008,1707136.0,2463503.0,RB
2022-02-14,4859.13,4867.086,4744.267,4768.009,2191698.0,2518141.0,RB
2022-02-15,4754.239,4763.659,4615.655,4677.089,2451738.0,2606191.0,RB
2022-02-16,4685.931,4777.517,4669.255,4774.071,1737018.0,2609294.0,RB
2022-02-17,4771.596,4778.412,4628.317,4630.587,2444442.0,2744186.0,RB
2022-02-18,4613.665,4739.047,4605.095,4721.049,1783814.0,2736404.0,RB
2022-02-21,4715.622,4785.357,4689.739,4782.929,1853898.0,2784812.0,RB
2022-02-22,4786.418,4821.731,4668.657,4678.601,2006765.0,2807868.0,RB
2022-02-23,4677.85,4754.481,4675.216,4724.944,1750401.0,2818909.0,RB
2022-02-24,4727.739,4743.061,4561.295,4577.19,2621276.0,2977347.0,RB
2022-02-25,4577.478,4604.887,4472.234,4563.143,2623582.0,3066967.0,RB
2022-02-28,4561.214,4645.235,4543.462,4634.715,1956488.0,2992648.0,RB
2022-03-01,4645.614,4787.684,4644.737,4778.232,1948629.0,2901445.0,RB
2022-03-02,4784.277,4832.927,4742.343,4797.163,1802676.0,2901032.0,RB
2022-03-03,4798.883,4873.244,4771.211,4812.57,2282816.0,2883402.0,RB
2022-03-04,4814.453,4855.452,4771.382,4829.16,2052493.0,2862791.0,RB
2022-03-07,4829.082,5021.215,4816.113,5013.593,2495673.0,2807293.0,RB
2022-03-08,5011.527,5021.826,4809.411,4872.06,2936421.0,2599809.0,RB
2022-03-09,4842.794,4914.021,4774.976,4833.71,1999981.0,2581414.0,RB
2022-03-10,4780.817,4869.073,4747.736,4812.092,2200944.0,2574700.0,RB
2022-03-11,4823.458,4867.351,4778.701,4844.358,1742732.0,2538698.0,RB
2022-03-14,4806.586,4849.4,4645.804,4647.716,2488875.0,2634275.0,RB
2022-03-15,4641.255,4779.66,4619.229,4705.731,2508480.0,2666973.0,RB
2022-03-16,4688.619,4851.634,4678.571,4848.885,2003827.0,2735463.0,RB
2022-03-17,4867.582,4889.251,4810.62,4844.362,1755011.0,2762859.0,RB
2022-03-18,4845.766,4895.294,4832.3,4890.236,1443220.0,2739268.0,RB
2022-03-21,4865.541,4914.176,4815.923,4863.748,1830225.0,2765530.0,RB
